Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
2016-05,13.58064516,9.770967742,70.1,88,Del Reloncaví
2016-06,11.00666667,7.5,46.6,187.5666667,Del Reloncaví
2016-07,10.86129032,7.764516129,170.1,111.7741935,Del Reloncaví
2016-08,11.69032258,7.919354839,285.4,237.1612903,Del Reloncaví
2016-09,12.65333333,8.41,131.6,211.7666667,Del Reloncaví
2016-10,13.48064516,9.212903226,121.9,219.3870968,Del Reloncaví
2016-11,14.95333333,10.90666667,94.9,226.7,Del Reloncaví
2016-12,16.77096774,12.12258065,107,263.5806452,Del Reloncaví
2017-01,17.92580645,12.01612903,231.9,235.9032258,Del Reloncaví
2017-02,18.77142857,13.16428571,182.2,247.9642857,Del Reloncaví
2017-03,16.30322581,10.55483871,145.7,165.1290323,Del Reloncaví
2017-04,15.69666667,10.17333333,275.5,159.4333333,Del Reloncaví
2017-05,13.13548387,7.816129032,328.3,75.80645161,Del Reloncaví
2017-06,10.34333333,6.063333333,506.3,134.5333333,Del Reloncaví
2017-07,10.41935484,5.516129032,249.5,94.93548387,Del Reloncaví
2017-08,10.09354839,5.832258065,566.9,97.61290323,Del Reloncaví
2017-09,10.9,5.52,245.2,133.1333333,Del Reloncaví
2017-10,12.01935484,7.141935484,451.4,244.9677419,Del Reloncaví
2017-11,14.36,8.86,138.2,212.4666667,Del Reloncaví
2017-12,16.29032258,11.19354839,198.4,227,Del Reloncaví
2018-01,16.88387097,12.00967742,132.8,204.8064516,Del Reloncaví
2018-02,18.42142857,12.25714286,71.8,203.75,Del Reloncaví
2018-03,15.66451613,10.29354839,307.9,177.4193548,Del Reloncaví
2018-04,14.36,8.146666667,239.4,140.4333333,Del Reloncaví
2018-05,12.7483871,8.290322581,304,98.58064516,Del Reloncaví
2018-06,10.07,5.28,324.2,117.4,Del Reloncaví
2018-07,9.703225806,4.425806452,172.4,133,Del Reloncaví
2018-08,11.27096774,5.606451613,354.3,110.5483871,Del Reloncaví
2018-09,12.13,6.506666667,382.4,157.9333333,Del Reloncaví
2018-10,12.76774194,7.287096774,270.9,205,Del Reloncaví
2018-11,14.48,8.63,239.7,234.3666667,Del Reloncaví
2018-12,16.32903226,10.60645161,125.5,198.8709677,Del Reloncaví
2019-01,15.65806452,9.85483871,170.8,217.8064516,Del Reloncaví
2019-03,16.06774194,10.33548387,163,208.6129032,Del Reloncaví
2019-04,13.64666667,8.766666667,161.1,200,Del Reloncaví
2019-05,12.55483871,7.461290323,282.6,127.3870968,Del Reloncaví
2019-06,11.09333333,6.576666667,444.9,106.8666667,Del Reloncaví
2019-07,10.59032258,6.409677419,435.2,93.09677419,Del Reloncaví
2019-08,10.97419355,5.816129032,257.2,119.9354839,Del Reloncaví
2019-09,11.05666667,5.966666667,219.7,180,Del Reloncaví
2019-10,13.11612903,7.474193548,219.6,195.2258065,Del Reloncaví
2019-11,14.78333333,9.14,289.2,246.3,Del Reloncaví
2019-12,16.30645161,10.39677419,142.9,226.4193548,Del Reloncaví
2020-01,17.1516129,12.00322581,225,228.6774194,Del Reloncaví
2020-02,17.55357143,11.51428571,162.8,226.8214286,Del Reloncaví
2020-03,17.09677419,11.80322581,119.4,175,Del Reloncaví
2020-04,15.24666667,9.943333333,183.6,124.3666667,Del Reloncaví
2020-05,13.38064516,7.935483871,373.3,120.1290323,Del Reloncaví
2020-06,10.60333333,6.686666667,423.6,81.3,Del Reloncaví
2020-07,9.890322581,5.45483871,426.5,114.4193548,Del Reloncaví
2020-08,9.912903226,5.438709677,419.1,178.1612903,Del Reloncaví
2020-09,11.17333333,5.456666667,268.9,200.5333333,Del Reloncaví
2020-10,12.39677419,6.558064516,201,243.1612903,Del Reloncaví
2020-11,14.56666667,9.693333333,175.8,246.1,Del Reloncaví
2020-12,15.58064516,10.68387097,232.8,217.2903226,Del Reloncaví
2021-01,16.66774194,11.20322581,136.6,218.1612903,Del Reloncaví
2021-02,17.70357143,12.47142857,36.2,207.1071429,Del Reloncaví
2021-03,16.53225806,11.06774194,82.7,169.3548387,Del Reloncaví
2021-04,15.79,10.57,213.2,122.4666667,Del Reloncaví
2021-05,13.05806452,7.95483871,302.4,125.3870968,Del Reloncaví
2021-06,11.18666667,5.573333333,404.5,125.7,Del Reloncaví
2021-07,10.30322581,6.058064516,196.3,72.48387097,Del Reloncaví
2021-08,10.69032258,5.912903226,344.4,108.5806452,Del Reloncaví
2021-09,12.32,6.52,173.5,159.6,Del Reloncaví
2021-10,12.86774194,7.474193548,184.5,205.5483871,Del Reloncaví
2021-11,14.57333333,9.266666667,144.8,221.5333333,Del Reloncaví
2021-12,16.84516129,11.4483871,117.5,216.8709677,Del Reloncaví
2022-01,17.68064516,12.09032258,185.9,234.2258065,Del Reloncaví
2022-02,17.88214286,12.72142857,116.2,199.2857143,Del Reloncaví
2022-03,15.01290323,9.887096774,274.8,224.0322581,Del Reloncaví
2022-04,12.84,8.106666667,406.3,218.6666667,Del Reloncaví
2022-05,12.0516129,6.716129032,208.7,125.6774194,Del Reloncaví
2022-06,9.953333333,4.78,308.7,97.33333333,Del Reloncaví
2022-07,9.119354839,4.7,530.3,97.06451613,Del Reloncaví
2022-08,9.858064516,4.483870968,261.7,157.8064516,Del Reloncaví
2022-09,11.03333333,6.08,167.7,136,Del Reloncaví
2022-10,12.87741935,7.164516129,294.2,211.9354839,Del Reloncaví
2022-11,15.95666667,10.4,116.2,191,Del Reloncaví
2022-12,17.27096774,11.43548387,160.7,208.3870968,Del Reloncaví
2023-01,17.57419355,11.84516129,96.5,221.7096774,Del Reloncaví
2023-02,17.58571429,11.58214286,89.8,200.9285714,Del Reloncaví
2023-03,15.47419355,10.10322581,171.4,176.0967742,Del Reloncaví
2023-04,14.09333333,9.316666667,292.4,158.5333333,Del Reloncaví
2023-05,12.16774194,7.570967742,257.3,121.1935484,Del Reloncaví
2023-06,11.03,6.186666667,478.1,145.2333333,Del Reloncaví
2023-07,10.90645161,5.922580645,375.7,85.41935484,Del Reloncaví
2023-08,10.12903226,5.377419355,438.7,118.8709677,Del Reloncaví
2023-09,10.64666667,5.37,382.4,160.2666667,Del Reloncaví
2023-10,11.84193548,7.116129032,197.3,215.7741935,Del Reloncaví
2023-11,13.55,7.913333333,311.2,262.6666667,Del Reloncaví
2023-12,15.64516129,9.906451613,111,208.6774194,Del Reloncaví
2024-01,18.21290323,12.42580645,82,192.9354839,Del Reloncaví
2024-02,18.91428571,12.47857143,105.6,194.7142857,Del Reloncaví
2024-03,16.11935484,10.28387097,225.1,253.3225806,Del Reloncaví
2024-04,13.75333333,8.586666667,349.5,177.3666667,Del Reloncaví
2024-05,10.40967742,5.158064516,295.5,66.93548387,Del Reloncaví
2024-06,11.11666667,7.216666667,413.4,49.26666667,Del Reloncaví
2024-07,9.438709677,3.706451613,179.1,109.8709677,Del Reloncaví
2024-08,10.76774194,5.248387097,274.3,109.2580645,Del Reloncaví
2024-09,10.81,5.716666667,404.2,228.2333333,Del Reloncaví
2024-10,12.93225806,7.674193548,99,188.0967742,Del Reloncaví
2024-11,14.87333333,8.796666667,311.3,191.8,Del Reloncaví
2024-12,16.01290323,10.21612903,106.5,212.7096774,Del Reloncaví
2025-01,18.59032258,11.79354839,77.7,194.2258065,Del Reloncaví
2025-02,17.43571429,11.68928571,90.4,193.5714286,Del Reloncaví
2014-01,23.55483871,12.73870968,23.7,230.6129032,Arauco
2014-02,22.875,12.125,12.8,230.1428571,Arauco
2014-03,20.83548387,10.7,35.7,209.3548387,Arauco
2014-04,17.33333333,7.78,48.6,208.1666667,Arauco
2014-05,14.22258065,7.341935484,148.2,139.3225806,Arauco
2014-06,12.46666667,5.83,292.6,167.1,Arauco
2014-07,12.20967742,4.693548387,303.6,179.6774194,Arauco
2014-08,13.69354839,5.25483871,148.4,162.3548387,Arauco
2014-09,13.84333333,6.223333333,185.6,204.2333333,Arauco
2014-10,17.42903226,7.34516129,31,226.8064516,Arauco
2014-11,18.99333333,8.69,4.4,217.2666667,Arauco
2014-12,21.36451613,10.46451613,11.1,222.8387097,Arauco
2015-01,24.86774194,12.81290323,0,207.1612903,Arauco
2015-02,23.99642857,12.81071429,0,212.9642857,Arauco
2015-03,23.51612903,12.28387097,0.3,223.0967742,Arauco
2015-04,19.84333333,9.663333333,30.1,211.7666667,Arauco
2015-05,15.0516129,7.461290323,130.2,146.1612903,Arauco
2015-06,13.43666667,5.786666667,164.5,195.9,Arauco
2015-07,12.03870968,5.012903226,276.8,178.7096774,Arauco
2015-08,13.1516129,6.096774194,265,201.0645161,Arauco
2015-09,14.30666667,4.933333333,110.8,191.4666667,Arauco
2015-10,15.93870968,6.477419355,93.4,184.516129,Arauco
2015-11,18.46333333,8.71,18.4,227.6333333,Arauco
2015-12,21.78387097,10.98064516,19.8,223.7419355,Arauco
2016-01,24.58387097,13.55483871,12.6,228.4193548,Arauco
2016-02,23.99285714,12.74642857,0.7,212.0714286,Arauco
2016-03,23.48709677,11.62580645,11.9,208.0967742,Arauco
2016-04,16.86333333,7.286666667,108.7,169.8666667,Arauco
2016-05,15.8,8.529032258,118.7,97.70967742,Arauco
2016-06,13.66,3.843333333,3.4,166.2,Arauco
2016-07,12.34193548,4.74516129,230.6,131.3548387,Arauco
2016-08,13.43225806,5.512903226,90.7,231.5806452,Arauco
2016-09,16.87666667,6.69,45.7,181.9333333,Arauco
2016-10,16.78064516,7.5,92.8,221.3548387,Arauco
2016-11,20.64666667,9.97,27,235.4,Arauco
2016-12,21.76451613,11.50322581,40.1,240.0645161,Arauco
2017-01,25.47741935,13.32580645,10.5,211.1612903,Arauco
2017-02,22.575,13.59285714,21.9,180.3214286,Arauco
2017-03,19.96129032,10.80967742,38,176.7741935,Arauco
2017-04,17.85333333,9.433333333,52.1,164.9666667,Arauco
2017-05,13.78064516,6.406451613,235.5,106.6774194,Arauco
2017-06,12.36333333,5.57,348.2,118.9,Arauco
2017-07,12.31612903,4.325806452,157.5,158.9032258,Arauco
2017-08,11.43225806,5.074193548,301.5,199.1612903,Arauco
2017-09,13.98,5.28,114.2,197.4333333,Arauco
2017-10,14.76129032,7.367741935,173.8,221.2258065,Arauco
2017-11,18.24666667,8.896666667,115.1,192.2,Arauco
2017-12,21.14193548,11.03548387,4.6,205.0645161,Arauco
2018-01,22.78387097,12.22903226,18.3,196.3548387,Arauco
2018-02,23.35,13.26785714,5.3,217.4642857,Arauco
2018-03,19.50967742,10.35806452,98.1,212.4516129,Arauco
2018-04,15.53333333,7.79,126.7,161.8666667,Arauco
2018-05,14.07419355,7.3,182.5,125.2580645,Arauco
2018-06,12.05666667,4.266666667,176.9,168.9333333,Arauco
2018-07,11.75483871,4.512903226,179.2,134.1290323,Arauco
2018-08,12.90967742,4.812903226,167.7,175.0967742,Arauco
2018-09,13.67666667,6.73,267.6,190.0333333,Arauco
2018-10,14.98387097,6.693548387,103.2,207.7096774,Arauco
2018-11,17.75333333,8.643333333,99.5,189.3333333,Arauco
2018-12,20.59354839,10.6516129,44,207.9677419,Arauco
2019-01,22.35806452,11.00967742,27.6,214.9354839,Arauco
2019-02,22.24285714,12.48571429,3.1,231.25,Arauco
2019-03,20.3,10.33225806,16.5,183.8387097,Arauco
2019-04,17.65333333,9.06,12,183.7,Arauco
2019-05,14.30322581,7.909677419,309.7,146.8064516,Arauco
2019-06,12.29333333,6.79,383.4,146.5666667,Arauco
2019-07,12.42258065,6.283870968,240,165.483871,Arauco
2019-08,13.06774194,5.132258065,122.1,168.8709677,Arauco
2019-09,14.25666667,5.796666667,92.6,166.7333333,Arauco
2019-10,15.50645161,6.722580645,88.8,213.0967742,Arauco
2019-11,19.42,9.51,38.2,209.7666667,Arauco
2019-12,22.40967742,10.92903226,4.8,207.6774194,Arauco
2020-01,23.61612903,12.42903226,18.2,208.6774194,Arauco
2020-02,23.31428571,12.03214286,10,223.5,Arauco
2020-03,21.36774194,11.72903226,18.2,178.2580645,Arauco
2020-04,18.41,9.576666667,132.5,135.3333333,Arauco
2020-05,15.51935484,7.648387097,85.4,162.483871,Arauco
2020-06,11.69333333,6.353333333,461.6,128.4666667,Arauco
2020-07,11.65806452,5.519354839,323.6,158,Arauco
2020-08,12.5,5.135483871,162.9,145.2580645,Arauco
2020-09,14.45,5.426666667,65.5,183.0333333,Arauco
2020-10,16.59354839,6.303225806,18.2,207.3225806,Arauco
2020-11,19.19666667,9.106666667,8.4,221.1333333,Arauco
2020-12,21.61612903,10.28387097,29.6,215.9354839,Arauco
2021-01,23.27096774,12.1516129,44,221.7419355,Arauco
2021-02,22.17142857,11.89285714,4.7,219.8571429,Arauco
2021-03,20.42903226,11.13225806,21.6,215.516129,Arauco
2021-04,17.73666667,9.74,70.6,156.0333333,Arauco
2021-05,14.76774194,7.383870968,183.6,152.5483871,Arauco
2021-06,12.95333333,5.95,210.8,156.8333333,Arauco
2021-07,12.70322581,3.912903226,85.7,161,Arauco
2021-08,12.34516129,5.990322581,305.3,167,Arauco
2021-09,14.27,5.653333333,150.7,203.8,Arauco
2021-10,16.26129032,6.677419355,36.1,196.6451613,Arauco
2021-11,19.87666667,9.386666667,20.4,228.3666667,Arauco
2021-12,22.69354839,11.5,5.9,207.2903226,Arauco
2022-01,21.43225806,11.87096774,36,242.1290323,Arauco
2022-02,22.85357143,12.34642857,22.8,181.6071429,Arauco
2022-03,20.90322581,10.32580645,28.8,204.0322581,Arauco
2022-04,16.10333333,7.683333333,202.5,217.8666667,Arauco
2022-05,13.68387097,5.180645161,111.8,155.7419355,Arauco
2022-06,11.46,6.383333333,351.2,98.1,Arauco
2022-07,10.80322581,5.14516129,390.5,190.0645161,Arauco
2022-08,12.89677419,5.248387097,172.1,187.516129,Arauco
2022-09,14.04666667,5.006666667,58.9,186.7666667,Arauco
2022-10,15.38709677,7.161290323,104.4,233.4516129,Arauco
2022-11,19.04333333,10.62666667,34.6,175.8,Arauco
2022-12,22.21935484,11.57419355,40.6,183.8709677,Arauco
2023-01,22.90645161,11.79032258,3.6,230.5483871,Arauco
2023-02,25.62857143,12.91785714,0.3,211.75,Arauco
2023-03,21.21290323,11.57741935,23.4,153.3870968,Arauco
2023-04,17.80666667,9.696666667,120.4,175.1,Arauco
2023-05,14.77741935,6.912903226,162.7,167.2903226,Arauco
2023-06,13.59666667,6.293333333,366.9,199.2666667,Arauco
2023-07,12.30322581,5.348387097,253.1,132.6451613,Arauco
2023-08,12.73870968,5.229032258,333.3,174.7096774,Arauco
2023-09,13.24333333,5.973333333,338.5,195.1666667,Arauco
2023-10,16.30322581,6.238709677,81,201.9032258,Arauco
2023-11,16.13,7.52,87.4,228.1,Arauco
2023-12,19.67096774,10.01612903,24.9,214.0967742,Arauco
2024-01,24.19032258,12.57096774,1,210.483871,Arauco
2024-02,24.33571429,13.32142857,2.3,235.4642857,Arauco
2024-03,20.57419355,10.69677419,65.4,168.1935484,Arauco
2024-04,15.86,8.013333333,166.8,167.4666667,Arauco
2024-05,11.92903226,3.948387097,168.1,148.3548387,Arauco
2024-06,11.90666667,6.843333333,835.7,130.5,Arauco
2024-07,11.67419355,3.122580645,62.2,155.4516129,Arauco
2024-08,12.20645161,3.661290323,258,166.9677419,Arauco
2024-09,13.06333333,5.246666667,224.7,210.4333333,Arauco
2024-10,16.88064516,7.816129032,52.6,165.483871,Arauco
2024-11,17.82333333,8.043333333,46.4,235,Arauco
2024-12,20.50322581,9.861290323,19.3,210.8064516,Arauco
2025-01,23.3,11.42258065,9.9,204.516129,Arauco
2025-02,23.27142857,11.52857143,8.1,204.25,Arauco
2014-01,29.68387097,16.18387097,0,250.2903226,Del Libertador B.O Higgins
2014-02,28.92857143,15.02142857,1.1,251.0357143,Del Libertador B.O Higgins
2014-03,27.06129032,14.0516129,13,246.8064516,Del Libertador B.O Higgins
2014-04,21.86666667,8.35,1.2,231.6333333,Del Libertador B.O Higgins
2014-05,17.91612903,7.593548387,109.4,209.0967742,Del Libertador B.O Higgins
2014-06,14.16,2.83,149.8,217.4666667,Del Libertador B.O Higgins
2014-07,15.23548387,3.264516129,55.7,234.483871,Del Libertador B.O Higgins
2014-08,17.9483871,4.706451613,75.9,236.2258065,Del Libertador B.O Higgins
2014-09,17.08666667,7.616666667,81,252.2333333,Del Libertador B.O Higgins
2014-10,22.67741935,10.2516129,1,236.483871,Del Libertador B.O Higgins
2014-11,24.89666667,11.51333333,16.7,236.1666667,Del Libertador B.O Higgins
2014-12,26.9,12.94193548,8.6,251.3870968,Del Libertador B.O Higgins
2015-01,30.7,17.18064516,0,251.2580645,Del Libertador B.O Higgins
2015-02,29.76428571,17.08928571,0.5,254.1428571,Del Libertador B.O Higgins
2015-03,28.97096774,15.34516129,1.9,231.4516129,Del Libertador B.O Higgins
2015-04,25.04333333,10.98666667,2.9,231.8333333,Del Libertador B.O Higgins
2015-05,19.66451613,6.490322581,7.3,234.7741935,Del Libertador B.O Higgins
2015-06,16.63333333,3.616666667,26.6,211.4333333,Del Libertador B.O Higgins
2015-07,15.00322581,4.806451613,146.2,239.9032258,Del Libertador B.O Higgins
2015-08,16.44193548,6.832258065,175.8,221.3870968,Del Libertador B.O Higgins
2015-09,17.95333333,6.613333333,63.4,222.3333333,Del Libertador B.O Higgins
2015-10,18.98709677,8.177419355,80.1,247.8709677,Del Libertador B.O Higgins
2015-11,23.11666667,11.36333333,17.2,244.0333333,Del Libertador B.O Higgins
2015-12,28.44193548,14.03548387,0.4,249,Del Libertador B.O Higgins
2016-01,28.82258065,16.63225806,8.1,268.0645161,Del Libertador B.O Higgins
2016-02,30.03214286,16.71428571,0.4,249.3928571,Del Libertador B.O Higgins
2016-03,27.99032258,14.91935484,0,255.1935484,Del Libertador B.O Higgins
2016-04,20.11333333,10.86666667,153.6,237.9,Del Libertador B.O Higgins
2016-05,18.43870968,9.64516129,52,233.9354839,Del Libertador B.O Higgins
2016-06,15.78666667,3.17,26.5,206.5333333,Del Libertador B.O Higgins
2016-07,15.37419355,4.667741935,163.6,197.3548387,Del Libertador B.O Higgins
2016-08,17.3516129,5.148387097,18.8,232.9354839,Del Libertador B.O Higgins
2016-09,21.50666667,6.433333333,1.5,244.8,Del Libertador B.O Higgins
2016-10,22.13870968,10.41612903,47,251.4193548,Del Libertador B.O Higgins
2016-11,27.62,12.68,5.4,239.4333333,Del Libertador B.O Higgins
2016-12,28.13225806,14.38709677,5.7,251.3870968,Del Libertador B.O Higgins
2017-01,31.8516129,15.40967742,0,238.3870968,Del Libertador B.O Higgins
2017-02,29.80357143,14.99642857,8.1,259.5,Del Libertador B.O Higgins
2017-03,27.58709677,12.82580645,2.2,251.3870968,Del Libertador B.O Higgins
2017-04,22.26,9.41,64.6,234.9,Del Libertador B.O Higgins
2017-05,17.28064516,7.15483871,83.1,206.3548387,Del Libertador B.O Higgins
2017-06,13.79,4.17,238.4,200.8666667,Del Libertador B.O Higgins
2017-07,14.03870968,2.864516129,67.7,207.516129,Del Libertador B.O Higgins
2017-08,14.56451613,4.877419355,137.4,220.9354839,Del Libertador B.O Higgins
2017-09,17.43,6.356666667,52.2,222.2,Del Libertador B.O Higgins
2017-10,19.71290323,7.619354839,55.6,238.1290323,Del Libertador B.O Higgins
2017-11,25.12666667,10.59333333,32.7,237.3,Del Libertador B.O Higgins
2017-12,28.88387097,13.59354839,9.5,237.0967742,Del Libertador B.O Higgins
2018-01,29.3483871,14.2,1.8,253.3225806,Del Libertador B.O Higgins
2018-02,29.54285714,13.99285714,7.4,258.1785714,Del Libertador B.O Higgins
2018-03,26.60645161,10.96451613,28,234.2580645,Del Libertador B.O Higgins
2018-04,23.06666667,9.813333333,7,237.2,Del Libertador B.O Higgins
2018-05,19.03870968,7.558064516,60.5,220.2903226,Del Libertador B.O Higgins
2018-06,13.33,2.343333333,84.5,206.1333333,Del Libertador B.O Higgins
2018-07,13.50967742,3.664516129,73.1,204.483871,Del Libertador B.O Higgins
2018-08,15.3516129,3.241935484,44.3,217.8064516,Del Libertador B.O Higgins
2018-09,17.67666667,6.95,88.6,225.6333333,Del Libertador B.O Higgins
2018-10,20.03225806,7.906451613,73.2,239.8709677,Del Libertador B.O Higgins
2018-11,25.68666667,10.64666667,21.6,219,Del Libertador B.O Higgins
2018-12,28.91290323,12.90967742,2,256.3548387,Del Libertador B.O Higgins
2019-01,30.32258065,13.5483871,1.8,249.4193548,Del Libertador B.O Higgins
2019-02,30.32142857,14.24642857,9.1,250.4642857,Del Libertador B.O Higgins
2019-03,27.60967742,11.12258065,6.6,246.9677419,Del Libertador B.O Higgins
2019-04,22.71333333,9.666666667,5.9,238.6666667,Del Libertador B.O Higgins
2019-05,17.13225806,6.712903226,46,183.6774194,Del Libertador B.O Higgins
2019-06,13.6,4.61,130.7,177.2,Del Libertador B.O Higgins
2019-07,14.08064516,3.438709677,33.8,214.7741935,Del Libertador B.O Higgins
2019-08,16.98709677,4.825806452,7.1,217.516129,Del Libertador B.O Higgins
2019-09,18.28333333,6.213333333,23.7,231.2,Del Libertador B.O Higgins
2019-10,22.39032258,8.041935484,16.4,229.9032258,Del Libertador B.O Higgins
2019-11,29.46333333,11.81333333,0.9,224.9333333,Del Libertador B.O Higgins
2019-12,31.52903226,13.86451613,3.5,235.5806452,Del Libertador B.O Higgins
2020-01,32.3,14.50322581,1.9,260.2580645,Del Libertador B.O Higgins
2020-02,31.75357143,13.825,0.1,255.3214286,Del Libertador B.O Higgins
2020-03,30.48387097,13.18064516,0,252.7419355,Del Libertador B.O Higgins
2020-04,25.32666667,9.676666667,8.1,236.4666667,Del Libertador B.O Higgins
2020-05,19.76129032,6.477419355,23,220.1935484,Del Libertador B.O Higgins
2020-06,13.15333333,5.5,267.8,166.3,Del Libertador B.O Higgins
2020-07,14.2483871,4.819354839,111.9,194.1290323,Del Libertador B.O Higgins
2020-08,15.14516129,3.774193548,32.4,228.516129,Del Libertador B.O Higgins
2020-09,18.79666667,6.106666667,18.8,228.1,Del Libertador B.O Higgins
2020-10,23.2516129,7.435483871,1.7,241.516129,Del Libertador B.O Higgins
2020-11,27.19666667,10.72,1,255.2333333,Del Libertador B.O Higgins
2020-12,30.37096774,12.36129032,0.4,248.483871,Del Libertador B.O Higgins
2021-01,30.09354839,13.88387097,45.7,254.6774194,Del Libertador B.O Higgins
2021-02,27.35357143,13.51428571,4.7,264.3214286,Del Libertador B.O Higgins
2021-03,27.19032258,12.47741935,8.6,266.516129,Del Libertador B.O Higgins
2021-04,22.90333333,9.1,1.8,235.5,Del Libertador B.O Higgins
2021-05,18.16129032,6.34516129,31.6,205.7096774,Del Libertador B.O Higgins
2021-06,15.18,5.676666667,73.6,210.1333333,Del Libertador B.O Higgins
2021-07,14.57419355,1.361290323,11.7,223.4516129,Del Libertador B.O Higgins
2021-08,15.38709677,4.693548387,148.9,224.9354839,Del Libertador B.O Higgins
2021-09,17.91,6.033333333,60.1,213.9,Del Libertador B.O Higgins
2021-10,22.99677419,8.051612903,13,229.7741935,Del Libertador B.O Higgins
2021-11,26.92333333,10.37333333,5.2,247.3666667,Del Libertador B.O Higgins
2021-12,29.61935484,12.54516129,1.1,261.9032258,Del Libertador B.O Higgins
2022-01,30.51290323,13.12903226,1.9,265.2258065,Del Libertador B.O Higgins
2022-02,30.66428571,13.09642857,7.3,263.3928571,Del Libertador B.O Higgins
2022-03,28.68387097,10.47419355,0,247.3225806,Del Libertador B.O Higgins
2022-04,23.01333333,8.43,71.2,248.1666667,Del Libertador B.O Higgins
2022-05,16.67419355,5.929032258,42.7,230.2903226,Del Libertador B.O Higgins
2022-06,14.45666667,5.223333333,53.7,177.2,Del Libertador B.O Higgins
2022-07,13.30645161,3.703225806,172.7,196.7419355,Del Libertador B.O Higgins
2022-08,15.31290323,4.774193548,85.8,210.8064516,Del Libertador B.O Higgins
2022-09,17.9,6.063333333,31.2,239.3,Del Libertador B.O Higgins
2022-10,22.5516129,8.312903226,9.5,239.8064516,Del Libertador B.O Higgins
2022-11,28.28666667,11.47333333,4.6,257.4,Del Libertador B.O Higgins
2022-12,31.61612903,13.73548387,9.3,252.5806452,Del Libertador B.O Higgins
2023-01,31.58064516,13.7516129,2.5,262.7096774,Del Libertador B.O Higgins
2023-02,33.53928571,14.64642857,0,254.25,Del Libertador B.O Higgins
2023-03,30.70967742,13.2516129,0,255.0645161,Del Libertador B.O Higgins
2023-04,24.63333333,10.26333333,78.7,238,Del Libertador B.O Higgins
2023-05,18.01612903,7.04516129,56.8,209.7096774,Del Libertador B.O Higgins
2023-06,15.49,6.276666667,278,213.3333333,Del Libertador B.O Higgins
2023-07,15.41612903,5.587096774,234.3,207.1935484,Del Libertador B.O Higgins
2023-08,16.86451613,6.387096774,282.2,200.5806452,Del Libertador B.O Higgins
2023-09,17.22333333,7.056666667,128.5,231.6666667,Del Libertador B.O Higgins
2023-10,21.02903226,8.316129032,64.6,236.4193548,Del Libertador B.O Higgins
2023-11,22.45333333,8.746666667,50.1,229.7666667,Del Libertador B.O Higgins
2023-12,27.91935484,11.27741935,1,247.7096774,Del Libertador B.O Higgins
2024-01,32.01290323,14.01290323,0,256.7419355,Del Libertador B.O Higgins
2024-02,32.15714286,14.92857143,4.7,240.1428571,Del Libertador B.O Higgins
2024-03,28.24193548,12.01290323,0,234.8387097,Del Libertador B.O Higgins
2024-04,21.41333333,9.176666667,90.8,233.4333333,Del Libertador B.O Higgins
2024-05,14.3516129,4.435483871,82.3,203.483871,Del Libertador B.O Higgins
2024-06,14.23666667,6.346666667,319.2,178.6666667,Del Libertador B.O Higgins
2024-07,13.2,0.867741935,1.2,225.3548387,Del Libertador B.O Higgins
2024-08,14.72903226,4.029032258,145.7,199.0645161,Del Libertador B.O Higgins
2024-09,18.39333333,5.613333333,55.6,225.3666667,Del Libertador B.O Higgins
2024-10,23.08387097,9.390322581,20.2,241.9032258,Del Libertador B.O Higgins
2024-11,25.69,10.02,3.7,241.8333333,Del Libertador B.O Higgins
2024-12,28.93225806,11.50645161,0.5,254.9032258,Del Libertador B.O Higgins
2025-01,31.93225806,13.68709677,0,260.5806452,Del Libertador B.O Higgins
2025-02,32.24285714,13.61428571,0,255.1785714,Del Libertador B.O Higgins
2014-01,23.49354839,13.94516129,9,236.9354839,Talcahuano
2014-02,22.48571429,13.24285714,6.8,244.1071429,Talcahuano
2014-03,20.62580645,11.97419355,38.6,236.2903226,Talcahuano
2014-04,17.39666667,9.593333333,37.4,224.3333333,Talcahuano
2014-05,14.81612903,9.170967742,110.1,158.9677419,Talcahuano
2014-06,13.16666667,7.686666667,247.2,176.4333333,Talcahuano
2014-07,12.76451613,6.683870968,214.4,186.9677419,Talcahuano
2014-08,13.98064516,7.138709677,108.9,166.9354839,Talcahuano
2014-09,14.28666667,8.113333333,116.6,200.6,Talcahuano
2014-10,17.62580645,9.203225806,16.8,227.1612903,Talcahuano
2014-11,19.36,10.23666667,2.9,223.9,Talcahuano
2014-12,21.12580645,11.99677419,15.8,230.8387097,Talcahuano
2015-01,24.4516129,14.08709677,0,218.6451613,Talcahuano
2015-02,23.66071429,13.74642857,1.4,226.2857143,Talcahuano
2015-03,23.13870968,13.36774194,2.8,226.9354839,Talcahuano
2015-04,19.88,10.82333333,20.6,207.5,Talcahuano
2015-05,15.61935484,9.016129032,68.4,128.9677419,Talcahuano
2015-06,14.09666667,8.203333333,94.8,192.3666667,Talcahuano
2015-07,12.70645161,7.370967742,230.1,181.7741935,Talcahuano
2015-08,13.73225806,7.716129032,208.5,200,Talcahuano
2015-09,14.6,6.976666667,105.1,187.8,Talcahuano
2015-10,16.11612903,8.441935484,89.4,220.8709677,Talcahuano
2015-11,18.65,10.44,9.3,244.3333333,Talcahuano
2015-12,21.67096774,12.50645161,11.7,231.1290323,Talcahuano
2016-01,23.56451613,14.87741935,12,253.1935484,Talcahuano
