,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
65,2019-06-01,3821.0,3052.0,3057.0,18.0,79.87,4.95,2.86,630.0,127.37,4.85,10.96,5.543333333333334,167.7,False,False,False,True,6,2,3939.0,3831.0,3955.0,3863.6666666666665,-118.0,0.7987437843496467,2995.0,127.37666666666667,622.6666666666666,12.0,5.416666666666667,12.797096774193548,149.5333333333333,8.754231876472128,640781.7,3804.0,3781.0
66,2019-07-01,3968.0,3147.0,3213.0,16.0,79.31,4.87,2.57,623.0,128.0,5.16,10.303225806451612,5.274193548387097,232.7,False,False,True,False,7,3,3821.0,3939.0,3831.0,3909.3333333333335,147.0,0.7930947580645161,3109.0,127.47666666666665,627.0,14.666666666666666,5.0290322580645155,11.241505376344085,193.4333333333333,8.17143437825182,923353.6,3943.0,3907.2727272727275
67,2019-08-01,3957.0,2943.0,2596.0,14.0,74.37,4.56,2.41,582.0,127.65,4.46,11.029032258064516,4.948387096774193,133.9,False,True,False,False,8,3,3968.0,3821.0,3939.0,3915.3333333333335,-11.0,0.7437452615617892,3047.3333333333335,127.67333333333333,611.6666666666666,16.0,6.080645161290323,10.764086021505376,178.1,8.202790481547604,529842.3,3968.0,3940.818181818182
68,2019-09-01,3840.0,2893.0,2657.0,14.0,75.34,4.22,2.59,540.0,128.0,4.92,11.896666666666668,5.463333333333334,90.1,False,False,True,False,9,3,3957.0,3968.0,3821.0,3921.6666666666665,-117.0,0.7533854166666667,2994.3333333333335,127.88333333333333,581.6666666666666,14.666666666666666,6.4333333333333345,11.076308243727597,152.23333333333332,8.962775173611112,345984.0,3840.0,3834.090909090909
69,2019-10-01,3968.0,3198.0,3287.0,9.0,80.59,5.05,1.39,646.0,128.0,5.09,13.516129032258064,6.135483870967741,137.5,False,False,True,False,10,4,3840.0,3957.0,3968.0,3921.6666666666665,128.0,0.8059475806451613,3011.3333333333335,127.88333333333333,589.3333333333334,12.333333333333334,7.380645161290323,12.14727598566308,120.49999999999996,10.89329149323621,545600.0,3968.0,3927.818181818182
70,2019-11-01,3686.0,2913.0,2744.0,8.0,79.03,4.96,1.31,609.0,122.87,4.51,15.946666666666664,8.24,136.6,False,False,False,True,11,4,3968.0,3840.0,3957.0,3831.3333333333335,-282.0,0.7902875746066197,3001.3333333333335,126.28999999999998,598.3333333333334,10.333333333333334,7.7066666666666634,13.78648745519713,121.39999999999998,12.602452523060226,503507.6,3831.0,3749.090909090909
71,2019-12-01,3946.0,3035.0,3104.0,14.0,76.91,5.05,2.18,643.0,127.29,4.83,17.674193548387095,9.503225806451614,65.2,False,False,False,True,12,4,3686.0,3968.0,3840.0,3866.6666666666665,260.0,0.7691332995438419,3048.6666666666665,126.05333333333333,632.6666666666666,10.333333333333334,8.170967741935481,15.712329749103938,113.09999999999997,13.59381080064745,257279.2,3965.0,3895.090909090909
72,2020-01-01,3965.0,3014.0,3589.0,20.0,76.02,5.0,3.13,639.0,127.9,5.62,19.37741935483871,10.19032258064516,66.3,False,False,False,True,1,1,3946.0,3686.0,3968.0,3865.6666666666665,19.0,0.7601513240857504,2987.3333333333335,126.01999999999998,630.3333333333334,14.0,9.18709677419355,17.666093189964155,89.36666666666663,14.729770979945492,262879.5,3968.0,3933.0
73,2020-02-01,3675.0,2768.0,2488.0,6.0,75.32,4.5,1.05,570.0,126.72,4.36,18.964285714285715,10.582142857142856,63.2,False,False,False,True,2,1,3965.0,3946.0,3686.0,3862.0,-290.0,0.7531972789115646,2939.0,127.30333333333333,617.3333333333334,13.333333333333334,8.38214285714286,18.671966205837176,64.89999999999998,14.283848396501458,232260.0,3584.0,3590.0833333333335
74,2020-03-01,3972.0,2467.0,3988.0,9.0,62.11,4.07,1.73,521.0,128.13,7.65,19.01290322580645,10.893548387096772,72.10000000000001,False,False,False,True,3,1,3675.0,3965.0,3946.0,3870.6666666666665,297.0,0.6210976837865055,2749.6666666666665,127.58333333333331,576.6666666666666,11.666666666666666,8.119354838709679,19.11820276497696,67.19999999999997,11.808870155605366,286381.2,3955.0,3931.0
