,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
67,2019-08-01,403.0,246.0,184.0,1.0,61.04,2.0,3.85,26.0,13.0,7.08,16.98709677419355,4.825806451612903,7.1,False,True,False,8,3,403.0,390.0,403.0,398.6666666666667,0.0,0.6104218362282878,253.0,13.0,32.333333333333336,0.3333333333333333,12.161290322580648,14.889247311827958,57.19999999999999,10.36929480509085,2861.2999999999997,403.0,398.27272727272725
68,2019-09-01,390.0,252.0,174.0,0.0,64.62,2.31,0.0,30.0,13.0,5.8,18.28333333333333,6.213333333333334,23.7,False,True,False,9,3,403.0,403.0,390.0,398.6666666666667,-13.0,0.6461538461538462,257.0,13.0,29.666666666666668,0.3333333333333333,12.069999999999997,16.450358422939065,21.53333333333332,11.813846153846153,9243.0,390.0,384.27272727272725
69,2019-10-01,403.0,273.0,298.0,1.0,67.74,2.92,2.63,38.0,13.0,7.84,22.39032258064516,8.041935483870969,16.400000000000002,False,True,False,10,4,390.0,403.0,403.0,398.6666666666667,13.0,0.6774193548387096,257.0,13.0,31.333333333333332,0.6666666666666666,14.348387096774193,19.220250896057347,15.733333333333325,15.167637877211238,6609.200000000001,381.0,395.8181818181818
70,2019-11-01,390.0,231.0,166.0,2.0,59.23,2.46,6.25,32.0,13.0,5.19,29.46333333333333,11.813333333333333,0.9,False,True,False,11,4,403.0,390.0,403.0,394.3333333333333,-13.0,0.5923076923076923,252.0,13.0,33.333333333333336,1.0,17.65,23.37899641577061,13.666666666666657,17.451358974358975,351.0,390.0,382.90909090909093
71,2019-12-01,403.0,202.0,345.0,1.0,50.12,2.62,2.94,34.0,13.0,10.15,31.529032258064515,13.86451612903226,3.5,False,True,False,12,4,390.0,403.0,390.0,398.6666666666667,13.0,0.5012406947890818,235.33333333333334,13.0,34.666666666666664,1.3333333333333333,17.664516129032254,27.794229390681,6.933333333333324,15.80363403505963,1410.5,403.0,390.3636363636364
72,2020-01-01,395.0,247.0,181.0,1.0,62.53,3.14,2.5,40.0,12.74,4.53,32.3,14.503225806451614,1.9,False,False,True,1,1,403.0,390.0,403.0,396.0,-8.0,0.6253164556962025,226.66666666666666,12.913333333333334,35.333333333333336,1.3333333333333333,17.796774193548384,31.097455197132614,2.0999999999999903,20.19772151898734,750.5,403.0,389.0
73,2020-02-01,377.0,213.0,129.0,4.0,56.5,2.31,13.33,30.0,13.0,4.3,31.75357142857143,13.825,0.1,False,False,True,2,1,395.0,403.0,390.0,391.6666666666667,-18.0,0.5649867374005305,220.66666666666666,12.913333333333334,34.666666666666664,2.0,17.92857142857143,31.86086789554531,1.8333333333333235,17.940346722243277,37.7,364.0,355.0
74,2020-03-01,403.0,232.0,520.0,2.0,57.57,2.46,6.25,32.0,13.0,16.25,30.483870967741936,13.180645161290323,0.0,False,False,True,3,1,377.0,395.0,403.0,391.6666666666667,26.0,0.575682382133995,230.66666666666666,12.913333333333334,34.0,2.3333333333333335,17.303225806451614,31.51248079877112,0.6666666666666572,17.54902745537501,0.0,403.0,395.0
75,2020-04-01,390.0,233.0,196.0,0.0,59.74,2.31,0.0,30.0,13.0,6.53,25.326666666666664,9.676666666666668,8.1,False,True,False,4,2,403.0,377.0,395.0,390.0,-13.0,0.5974358974358974,226.0,13.0,30.666666666666668,2.0,15.649999999999997,29.18803635432668,2.7333333333333236,15.131059829059827,3159.0,390.0,387.6363636363636
76,2020-05-01,403.0,168.0,160.0,0.0,41.69,2.0,0.0,26.0,13.0,6.15,19.76129032258065,6.47741935483871,23.0,False,True,False,5,2,390.0,403.0,377.0,398.6666666666667,13.0,0.41687344913151364,211.0,13.0,29.333333333333332,0.6666666666666666,13.28387096774194,25.19060931899641,10.366666666666658,8.237957256063398,9269.0,403.0,394.54545454545456
77,2020-06-01,390.0,230.0,185.0,0.0,58.97,2.54,0.0,33.0,13.0,5.61,13.153333333333334,5.5,267.8,True,False,False,6,2,403.0,390.0,403.0,394.3333333333333,-13.0,0.5897435897435898,210.33333333333334,13.0,29.666666666666668,0.0,7.653333333333334,19.413763440860215,99.63333333333333,7.757094017094018,104442.0,390.0,379.8181818181818
78,2020-07-01,403.0,269.0,310.0,1.0,66.75,3.0,2.56,39.0,13.0,7.95,14.248387096774191,4.819354838709677,111.9,True,False,False,7,3,390.0,403.0,390.0,398.6666666666667,13.0,0.6674937965260546,222.33333333333334,13.0,32.666666666666664,0.3333333333333333,9.429032258064513,15.721003584229392,134.23333333333332,9.510709997598653,45095.700000000004,403.0,389.90909090909093
79,2020-08-01,403.0,291.0,189.0,1.0,72.21,1.92,4.0,25.0,13.0,7.56,15.14516129032258,3.774193548387097,32.4,False,True,False,8,3,403.0,390.0,403.0,398.6666666666667,0.0,0.7220843672456576,263.3333333333333,13.0,32.333333333333336,0.6666666666666666,11.370967741935484,14.182293906810036,137.36666666666665,10.936084207156007,13057.199999999999,403.0,398.27272727272725
