,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
51,2018-04-01,14104.0,10965.0,10796.0,42.0,77.74,3.22,2.77,1514.0,470.13,7.13,19.78,9.386666666666668,1.2,False,False,False,False,True,4,2,14522.0,13242.0,16057.0,13956.0,-418.0,0.7774390243902439,10546.666666666666,470.5033333333334,1472.0,36.0,10.393333333333333,21.74056835637481,1.733333333333338,15.377743902439025,16924.8,15533.0,14277.818181818182
52,2018-05-01,14616.0,11789.0,11754.0,29.0,80.66,3.34,1.84,1575.0,471.48,7.46,18.116129032258065,7.690322580645161,35.5,False,True,False,False,False,5,2,14104.0,14522.0,13242.0,14414.0,512.0,0.8065818281335523,11241.666666666666,470.02,1539.0,35.0,10.425806451612903,20.357849462365593,13.566666666666672,14.612140473542032,518868.0,16201.0,14795.727272727272
53,2018-06-01,14242.0,11703.0,11029.0,36.0,82.17,3.39,2.23,1611.0,474.73,6.85,14.966666666666669,4.33,94.7,False,True,False,False,False,6,2,14616.0,14104.0,14522.0,14320.666666666666,-374.0,0.8217244768993119,11485.666666666666,472.1133333333334,1566.6666666666667,35.666666666666664,10.636666666666668,17.62093189964158,43.80000000000001,12.298476337593037,1348717.4000000001,15729.0,14336.454545454546
54,2018-07-01,14757.0,12311.0,13178.0,38.0,83.42,3.4,2.35,1619.0,476.03,8.14,13.851612903225806,4.441935483870967,94.5,False,True,False,False,False,7,3,14242.0,14616.0,14104.0,14538.333333333334,515.0,0.8342481534187165,11934.333333333334,474.0800000000001,1601.6666666666667,34.333333333333336,9.40967741935484,15.644802867383513,74.90000000000002,11.555682486386996,1394536.5,16083.0,14596.818181818182
55,2018-08-01,15041.0,12492.0,13394.0,44.0,83.05,3.41,2.66,1654.0,485.19,8.1,15.40967741935484,5.290322580645161,18.2,False,False,False,True,False,8,3,14757.0,14242.0,14616.0,14680.0,284.0,0.8305298849810518,12168.666666666666,478.65000000000003,1628.0,39.333333333333336,10.119354838709679,14.742652329749106,69.13333333333334,12.798197614691887,273746.2,16137.0,14651.0
56,2018-09-01,14604.0,11171.0,10452.0,48.0,76.49,2.86,3.45,1393.0,486.8,7.5,18.62333333333333,7.63,21.1,False,False,False,True,False,9,3,15041.0,14757.0,14242.0,14800.666666666666,-437.0,0.7649274171459874,11991.333333333334,482.67333333333335,1555.3333333333333,43.333333333333336,10.993333333333332,15.961541218637992,44.6,14.245498265315439,308144.4,15650.0,14138.09090909091
57,2018-10-01,15015.0,11969.0,12906.0,42.0,79.71,3.41,2.55,1650.0,484.35,7.82,19.406451612903226,8.264516129032257,5.0,False,False,False,True,False,10,4,14604.0,15041.0,14757.0,14886.666666666666,411.0,0.7971361971361971,11877.333333333334,485.4466666666667,1565.6666666666667,44.666666666666664,11.141935483870968,17.8131541218638,14.766666666666671,15.469585038617296,75075.0,16294.0,14624.818181818182
58,2018-11-01,14490.0,11439.0,11907.0,37.0,78.94,3.12,2.45,1508.0,483.0,7.9,23.63,10.423333333333334,2.5,False,False,False,True,False,11,4,15015.0,14604.0,15041.0,14703.0,-525.0,0.7894409937888198,11526.333333333334,484.7166666666667,1517.0,42.333333333333336,13.206666666666665,20.55326164874552,9.533333333333339,18.654490683229813,36225.0,15804.0,14160.0
59,2018-12-01,15732.0,11637.0,11901.0,42.0,73.97,3.0,2.76,1522.0,507.48,7.82,21.95483870967742,11.464516129032257,0.2,False,False,False,False,True,12,4,14490.0,15015.0,14604.0,15079.0,1242.0,0.7397025171624714,11681.666666666666,491.61000000000007,1560.0,40.333333333333336,10.490322580645165,21.66376344086022,2.5666666666666713,16.240049457444453,3146.4,15977.0,14552.09090909091
60,2019-01-01,14874.0,12195.0,11825.0,42.0,81.99,3.22,2.72,1545.0,479.81,7.65,22.44516129032258,12.029032258064516,0.4,False,False,False,False,True,1,1,15732.0,14490.0,15015.0,15032.0,-858.0,0.8198870512303348,11757.0,490.09666666666675,1525.0,40.333333333333336,10.416129032258064,22.676666666666666,1.033333333333338,18.402497104711838,5949.6,16057.0,14889.916666666666
