,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
48,2018-01-01,9205.0,8087.0,7367.0,38.0,87.85,3.78,3.38,1123.0,296.94,6.56,17.467741935483872,10.109677419354838,0.1,True,False,False,False,False,1,1,8940.0,8757.0,9031.0,8967.333333333334,265.0,0.8785442694187942,7820.666666666667,292.41,1087.3333333333333,32.333333333333336,7.3580645161290334,16.26100358422939,0.1333333333333286,15.346184577105712,920.5,8933.0,9837.666666666666
49,2018-02-01,8164.0,7082.0,7361.0,32.0,86.75,3.49,3.15,1017.0,291.57,7.24,17.725,10.303571428571429,0.1,True,False,False,False,False,2,1,9205.0,8940.0,8757.0,8769.666666666666,-1041.0,0.8674669279764822,7633.666666666667,292.3,1077.0,33.0,7.421428571428573,17.078225806451613,0.06666666666666193,15.375851298383148,816.4000000000001,7986.0,8973.333333333334
50,2018-03-01,9017.0,8152.0,8442.0,26.0,90.41,3.76,2.37,1095.0,290.87,7.71,16.64516129032258,8.780645161290321,0.0,True,False,False,False,False,3,1,8164.0,9205.0,8940.0,8795.333333333334,853.0,0.9040700898303206,7773.666666666667,293.12666666666667,1078.3333333333333,32.0,7.864516129032259,17.279301075268815,0.06666666666666193,15.04839246298211,0.0,8548.0,9829.636363636364
51,2018-04-01,8919.0,7874.0,7594.0,36.0,88.28,3.77,3.21,1120.0,297.3,6.78,14.356666666666666,7.196666666666667,1.0,True,False,False,False,False,4,2,9017.0,8164.0,9205.0,8700.0,-98.0,0.8828343984751654,7702.666666666667,293.24666666666667,1077.3333333333333,31.333333333333332,7.159999999999998,16.24227598566308,0.366666666666662,12.674559180775123,8919.0,8365.0,9561.454545454546
52,2018-05-01,9219.0,8031.0,8102.0,39.0,87.11,3.88,3.38,1155.0,297.39,7.01,13.103225806451611,5.267741935483872,5.6,False,False,False,False,True,5,2,8919.0,9017.0,8164.0,9051.666666666666,300.0,0.871135698014969,8019.0,295.18666666666667,1123.3333333333333,33.666666666666664,7.83548387096774,14.701684587813617,2.1999999999999953,11.41468775915098,51626.399999999994,8986.0,9751.09090909091
53,2018-06-01,8930.0,8015.0,7938.0,46.0,89.75,3.92,3.94,1168.0,297.67,6.8,10.223333333333333,3.2333333333333334,36.4,False,False,False,False,True,6,2,9219.0,8919.0,9017.0,9022.666666666666,-289.0,0.8975363941769317,7973.333333333333,297.4533333333333,1147.6666666666667,40.333333333333336,6.989999999999999,12.5610752688172,14.333333333333329,9.17581373646883,325052.0,8649.0,9498.636363636364
54,2018-07-01,9274.0,8194.0,8282.0,37.0,88.35,3.77,3.28,1127.0,299.16,7.35,9.932258064516128,2.5387096774193547,11.1,False,False,False,True,False,7,3,8930.0,9219.0,8919.0,9141.0,344.0,0.8835453957299978,8080.0,298.0733333333333,1150.0,40.666666666666664,7.393548387096773,11.086272401433689,17.699999999999996,8.775600882105365,102941.4,9005.0,9828.90909090909
55,2018-08-01,9227.0,8127.0,8039.0,45.0,88.08,4.28,3.53,1275.0,297.65,6.31,11.158064516129032,2.677419354838709,0.0,False,False,False,False,True,8,3,9274.0,8930.0,9219.0,9143.666666666666,-47.0,0.8807846537336079,8112.0,298.16,1190.0,42.666666666666664,8.480645161290322,10.437885304659497,15.833333333333329,9.827851991175967,0.0,9022.0,9870.818181818182
56,2018-09-01,8973.0,7358.0,6868.0,41.0,82.0,3.57,3.84,1069.0,299.1,6.42,13.076666666666666,5.0233333333333325,0.2,False,False,False,False,True,9,3,9227.0,9274.0,8930.0,9158.0,-254.0,0.8200156023626435,7893.0,298.6366666666667,1157.0,41.0,8.053333333333335,11.388996415770608,3.7666666666666617,10.723070693562168,1794.6000000000001,8683.0,9436.0
57,2018-10-01,9191.0,8108.0,8217.0,31.0,88.22,3.9,2.68,1156.0,296.48,7.11,14.332258064516129,5.583870967741936,7.4,False,False,False,False,True,10,4,8973.0,9227.0,9274.0,9130.333333333334,218.0,0.8821673376128821,7864.333333333333,297.74333333333334,1166.6666666666667,39.0,8.748387096774193,12.855663082437275,2.5333333333333288,12.643449938754953,68013.40000000001,9031.0,9744.0
58,2018-11-01,8895.0,7624.0,7304.0,25.0,85.71,3.6,2.35,1066.0,296.5,6.85,16.06,7.753333333333333,0.0,True,False,False,False,False,11,4,9191.0,8973.0,9227.0,9019.666666666666,-296.0,0.8571107363687465,7696.666666666667,297.36000000000007,1097.0,32.333333333333336,8.306666666666665,14.489641577060931,2.5333333333333288,13.765198426082067,0.0,8757.0,9349.0
59,2018-12-01,9206.0,7823.0,7299.0,33.0,84.98,3.84,2.89,1140.0,296.97,6.4,17.061290322580643,8.606451612903227,0.2,False,False,False,False,True,12,4,8895.0,9191.0,8973.0,9097.333333333334,311.0,0.8497718878991962,7851.666666666667,296.65000000000003,1120.6666666666667,29.666666666666668,8.454838709677416,15.817849462365588,2.5333333333333288,14.498204887415639,1841.2,8940.0,9669.454545454546
60,2019-01-01,9248.0,7839.0,8002.0,29.0,84.76,3.94,2.47,1174.0,298.32,6.82,17.503225806451614,9.458064516129031,1.1,True,False,False,False,False,1,1,9206.0,8895.0,9191.0,9116.333333333334,42.0,0.8476427335640139,7762.0,297.2633333333333,1126.6666666666667,29.0,8.045161290322582,16.87483870967742,0.43333333333332863,14.836482168768837,10172.800000000001,9205.0,9837.666666666666
61,2019-02-01,8309.0,7193.0,7114.0,30.0,86.57,3.56,2.84,1057.0,296.75,6.73,18.25,10.24642857142857,0.5,True,False,False,False,False,2,1,9248.0,9206.0,8895.0,8921.0,-939.0,0.8656878084005295,7618.333333333333,297.34666666666664,1123.6666666666667,30.666666666666668,8.00357142857143,17.60483870967742,0.5999999999999953,15.798802503309663,4154.5,8164.0,8973.333333333334
62,2019-03-01,9232.0,7905.0,7229.0,32.0,85.63,3.99,2.7,1187.0,297.81,6.09,15.919354838709678,8.196774193548388,0.3,True,False,False,False,False,3,1,8309.0,9248.0,9206.0,8929.666666666666,923.0,0.8562608318890814,7645.666666666667,297.6266666666666,1139.3333333333333,30.333333333333332,7.72258064516129,17.224193548387095,0.6333333333333286,13.631120017331023,2769.6,9017.0,9829.636363636364
63,2019-04-01,8904.0,7440.0,7602.0,39.0,83.56,4.01,3.28,1189.0,296.8,6.39,13.923333333333334,6.473333333333333,10.6,True,False,False,False,False,4,2,9232.0,8309.0,9248.0,8815.0,-328.0,0.8355795148247979,7512.666666666667,297.12,1144.3333333333333,33.666666666666664,7.450000000000001,16.03089605734767,3.7999999999999954,11.634052111410602,94382.4,8919.0,9561.454545454546
64,2019-05-01,9200.0,8108.0,8286.0,28.0,88.13,4.03,2.34,1197.0,296.77,6.92,12.025806451612905,4.693548387096774,9.9,False,False,False,False,True,5,2,8904.0,9232.0,8309.0,9112.0,296.0,0.8813043478260869,7817.666666666667,297.12666666666667,1191.0,33.0,7.332258064516131,13.956164874551972,6.933333333333329,10.59839551192146,91080.0,9219.0,9751.09090909091
65,2019-06-01,8906.0,7974.0,8025.0,32.0,89.54,4.23,2.55,1255.0,296.87,6.39,11.43,2.603333333333333,9.4,False,False,False,True,False,6,2,9200.0,8904.0,9232.0,9003.333333333334,-294.0,0.8953514484617112,7840.666666666667,296.81333333333333,1213.6666666666667,33.0,8.826666666666666,12.459713261648744,9.966666666666661,10.23386705591736,83716.40000000001,8930.0,9498.636363636364
66,2019-07-01,9285.0,8098.0,7631.0,33.0,87.22,3.86,2.86,1155.0,299.52,6.61,11.01290322580645,2.1903225806451614,0.4,False,False,False,True,False,7,3,8906.0,9200.0,8904.0,9130.333333333334,379.0,0.8721593968766829,8060.0,297.71999999999997,1202.3333333333333,31.0,8.822580645161288,11.489569892473119,6.566666666666662,9.605007035280629,3714.0,9274.0,9828.90909090909
67,2019-08-01,9249.0,7930.0,8058.0,30.0,85.74,3.75,2.68,1120.0,298.35,7.19,13.880645161290325,3.7161290322580647,0.1,False,False,False,True,False,8,3,9285.0,8906.0,9200.0,9146.666666666666,-36.0,0.8573899881068223,8000.666666666667,298.24666666666667,1176.6666666666667,31.666666666666668,10.16451612903226,12.107849462365591,3.2999999999999954,11.901126189753732,924.9000000000001,9227.0,9870.818181818182
68,2019-09-01,8999.0,7785.0,7318.0,42.0,86.51,3.52,3.98,1055.0,299.97,6.94,11.566666666666666,3.296666666666667,2.9,True,False,False,False,False,9,3,9249.0,9285.0,8906.0,9177.666666666666,-250.0,0.8650961217913101,7937.666666666667,299.28000000000003,1110.0,35.0,8.27,12.153405017921145,1.1333333333333286,10.006278475386154,26097.1,8973.0,9436.0
69,2019-10-01,9242.0,8077.0,7860.0,33.0,87.39,3.85,2.87,1148.0,298.13,6.85,14.209677419354838,5.248387096774193,1.3,False,False,False,False,True,10,4,8999.0,9249.0,9285.0,9163.333333333334,243.0,0.8739450335425233,7930.666666666667,298.81666666666666,1107.6666666666667,35.0,8.961290322580645,13.21899641577061,1.4333333333333285,12.4184770088865,12014.6,9191.0,9744.0
70,2019-11-01,8878.0,7618.0,7856.0,44.0,85.81,3.2,4.64,948.0,295.93,8.29,16.046666666666667,7.533333333333333,0.5,True,False,False,False,False,11,4,9242.0,8999.0,9249.0,9039.666666666666,-364.0,0.8580761432755125,7826.666666666667,298.01,1050.3333333333333,39.666666666666664,8.513333333333334,13.94100358422939,1.5666666666666618,13.769261845761058,4439.0,8895.0,9349.0
71,2019-12-01,9120.0,7914.0,8411.0,34.0,86.78,3.39,3.41,997.0,294.19,8.44,16.70967741935484,8.167741935483871,0.0,True,False,False,False,False,12,4,8878.0,9242.0,8999.0,9080.0,242.0,0.8677631578947368,7869.666666666667,296.0833333333333,1031.0,37.0,8.541935483870969,15.655340501792116,0.5999999999999953,14.500042444821732,0.0,9206.0,9669.454545454546
72,2020-01-01,11139.0,8757.0,8127.0,30.0,78.62,3.37,2.48,1212.0,359.32,6.71,17.970967741935485,10.080645161290322,0.3,True,False,False,False,False,1,1,9120.0,8878.0,9242.0,9712.333333333334,2019.0,0.786156746566119,8096.333333333333,316.48,1052.3333333333333,36.0,7.890322580645163,16.90910394265233,0.26666666666666194,14.127997532644676,3341.7,9248.0,9837.666666666666
73,2020-02-01,10418.0,8595.0,7967.0,29.0,82.5,3.31,2.44,1188.0,359.24,6.71,18.16785714285714,9.8,0.1,True,False,False,False,False,2,1,11139.0,9120.0,8878.0,10225.666666666666,-721.0,0.8250143981570359,8422.0,337.5833333333333,1132.3333333333333,31.0,8.36785714285714,17.61616743471582,0.1333333333333286,14.98874372651729,1041.8,8309.0,8973.333333333334
74,2020-03-01,11075.0,7654.0,8556.0,42.0,69.11,3.16,3.72,1129.0,357.26,7.58,16.990322580645163,9.33548387096774,0.1,True,False,False,False,False,3,1,10418.0,11139.0,9120.0,10877.333333333334,657.0,0.6911060948081265,8335.333333333334,358.6066666666666,1176.3333333333333,33.666666666666664,7.654838709677422,17.709715821812594,0.16666666666666194,11.742115488240009,1107.5,9232.0,9829.636363636364
