,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
52,2018-05-01,2190.0,1657.0,1610.0,4.0,75.66,5.15,1.1,364.0,70.65,4.42,12.403225806451612,6.687096774193549,144.6,False,False,True,False,5,2,2125.0,2181.0,1955.0,2165.3333333333335,65.0,0.7566210045662101,1535.0,70.61,353.3333333333333,5.666666666666667,5.716129032258063,14.57706093189964,124.16666666666663,9.38454116953896,316674.0,2201.0,2131.2727272727275
53,2018-06-01,2130.0,1554.0,1683.0,6.0,72.96,5.55,1.52,394.0,71.0,4.27,9.703333333333337,4.19,181.9,False,False,True,False,6,2,2190.0,2125.0,2181.0,2148.3333333333335,-60.0,0.7295774647887324,1561.6666666666667,70.82666666666667,366.3333333333333,4.666666666666667,5.513333333333336,12.257741935483871,147.0333333333333,7.079333333333336,387447.0,2130.0,2079.2727272727275
54,2018-07-01,2185.0,1647.0,1540.0,9.0,75.38,4.72,2.7,333.0,70.48,4.62,9.993548387096777,3.364516129032258,112.1,False,False,True,False,7,3,2130.0,2190.0,2125.0,2168.3333333333335,55.0,0.7537757437070938,1619.3333333333333,70.71,363.6666666666667,6.333333333333333,6.629032258064519,10.700035842293907,146.19999999999996,7.5328943677567,244938.5,2201.0,2146.2727272727275
55,2018-08-01,2201.0,1607.0,1684.0,4.0,73.01,5.07,1.11,360.0,71.0,4.68,11.341935483870968,4.699999999999999,202.7,False,False,True,False,8,3,2185.0,2130.0,2190.0,2172.0,16.0,0.7301226715129486,1602.6666666666667,70.82666666666667,362.3333333333333,6.333333333333333,6.641935483870968,10.346272401433692,165.56666666666663,8.281004235611379,446142.69999999995,2199.0,2152.2727272727275
56,2018-09-01,2131.0,1417.0,1277.0,5.0,66.49,4.69,1.5,333.0,71.03,3.83,12.31,5.58,195.7,False,False,False,True,9,3,2201.0,2185.0,2130.0,2172.3333333333335,-70.0,0.664946034725481,1557.0,70.83666666666666,342.0,6.0,6.73,11.215161290322582,170.16666666666663,8.18548568747067,417036.69999999995,2128.0,2082.090909090909
57,2018-10-01,2201.0,1539.0,1594.0,9.0,69.92,5.17,2.45,367.0,71.0,4.34,13.48709677419355,5.66774193548387,170.4,False,True,False,False,10,4,2131.0,2201.0,2185.0,2177.6666666666665,70.0,0.6992276238073603,1521.0,71.00999999999999,353.3333333333333,6.0,7.819354838709679,12.379677419354836,189.6,9.430550629479269,375050.4,2201.0,2122.090909090909
58,2018-11-01,2120.0,1409.0,1420.0,9.0,66.46,4.91,2.59,347.0,70.67,4.09,15.296666666666669,7.493333333333334,176.60000000000002,False,False,True,False,11,4,2201.0,2131.0,2201.0,2150.6666666666665,-81.0,0.664622641509434,1455.0,70.89999999999999,349.0,7.666666666666667,7.803333333333335,13.697921146953405,180.89999999999998,10.166511006289308,374392.00000000006,2114.0,2019.7272727272727
59,2018-12-01,2194.0,1440.0,1371.0,5.0,65.63,4.69,1.51,332.0,70.77,4.13,18.470967741935485,9.712903225806452,88.8,False,False,True,False,12,4,2120.0,2201.0,2131.0,2171.6666666666665,74.0,0.6563354603463992,1462.6666666666667,70.81333333333333,348.6666666666667,7.666666666666667,8.758064516129034,15.751577060931899,145.26666666666665,12.123151115946717,194827.19999999998,2201.0,2124.5454545454545
60,2019-01-01,2201.0,1502.0,1671.0,6.0,68.24,4.73,1.79,336.0,71.0,4.97,17.4741935483871,8.470967741935485,57.3,False,False,False,True,1,1,2194.0,2120.0,2201.0,2171.6666666666665,7.0,0.6824170831440255,1450.3333333333333,70.81333333333333,338.3333333333333,6.666666666666667,9.003225806451614,17.08060931899642,107.56666666666665,11.924688191584472,126117.29999999999,2202.0,2111.3333333333335
61,2019-02-01,1988.0,1444.0,1443.0,11.0,72.64,4.58,3.38,325.0,71.0,4.44,21.2,10.885714285714286,21.4,False,False,True,False,2,1,2201.0,2194.0,2120.0,2127.6666666666665,-213.0,0.7263581488933601,1462.0,70.92333333333333,331.0,7.333333333333333,10.314285714285713,19.048387096774196,55.83333333333331,15.398792756539235,42543.2,1955.0,1919.25
62,2019-03-01,2170.0,1494.0,1472.0,10.0,68.85,4.77,2.99,334.0,70.0,4.41,18.13225806451613,9.583870967741936,88.8,False,False,False,True,3,1,1988.0,2201.0,2194.0,2119.6666666666665,182.0,0.688479262672811,1480.0,70.66666666666667,331.6666666666667,9.0,8.548387096774194,18.93548387096774,55.83333333333329,12.483683662851195,192696.0,2181.0,2123.7272727272725
63,2019-04-01,2130.0,1508.0,1578.0,5.0,70.8,5.07,1.39,360.0,71.0,4.38,14.97,7.956666666666666,101.0,False,False,False,True,4,2,2170.0,1988.0,2201.0,2096.0,-40.0,0.707981220657277,1482.0,70.66666666666667,339.6666666666667,8.666666666666666,7.0133333333333345,18.10075268817204,70.39999999999996,10.598478873239436,215130.0,2125.0,2044.5454545454545
64,2019-05-01,2194.0,1505.0,1558.0,10.0,68.6,5.07,2.79,359.0,70.77,4.34,12.461290322580645,6.206451612903226,179.9,False,False,True,False,5,2,2130.0,2170.0,1988.0,2164.6666666666665,64.0,0.6859617137648131,1502.3333333333333,70.59,351.0,8.333333333333334,6.2548387096774185,15.18784946236559,123.2333333333333,8.5479680653983,394700.60000000003,2190.0,2131.2727272727275
65,2019-06-01,2130.0,1506.0,1498.0,9.0,70.7,5.11,2.48,363.0,71.0,4.13,10.96,5.543333333333334,167.7,False,False,False,True,6,2,2194.0,2130.0,2170.0,2151.3333333333335,-64.0,0.7070422535211267,1506.3333333333333,70.92333333333333,360.6666666666667,8.0,5.416666666666667,12.797096774193548,149.5333333333333,7.7491830985915495,357201.0,2130.0,2079.2727272727275
66,2019-07-01,2203.0,1607.0,1594.0,12.0,72.95,5.29,3.19,376.0,71.06,4.24,10.303225806451612,5.274193548387097,232.7,False,False,True,False,7,3,2130.0,2194.0,2130.0,2175.6666666666665,73.0,0.7294598275079437,1539.3333333333333,70.94333333333333,366.0,10.333333333333334,5.0290322580645155,11.241505376344085,193.4333333333333,7.5157893195495875,512638.1,2185.0,2146.2727272727275
