,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
75,2020-04-01,4529.0,2780.0,2779.0,13.0,61.38,3.11,2.77,469.0,150.97,5.93,20.736666666666668,11.156666666666666,2.7,False,False,False,False,True,False,4,2,4804.0,4515.0,4812.0,4616.0,-275.0,0.6138220357694856,3259.0,153.87666666666667,553.0,18.333333333333332,9.580000000000002,21.97543266769073,1.1,12.728622948406567,12228.300000000001,4679.0,4578.545454545455
76,2020-05-01,4619.0,2966.0,3077.0,19.0,64.21,3.42,3.73,510.0,149.0,6.03,21.14516129032258,9.78064516129032,2.5,False,False,True,False,False,False,5,2,4529.0,4804.0,4515.0,4650.666666666667,90.0,0.6421303312405282,3065.6666666666665,151.64666666666668,534.6666666666666,16.333333333333332,11.36451612903226,21.359534050179217,1.9000000000000001,13.577949423489233,11547.5,4836.0,4715.909090909091
77,2020-06-01,4470.0,3021.0,2929.0,26.0,67.58,2.91,6.0,433.0,149.0,6.76,15.413333333333332,6.58,172.3,False,False,False,True,False,False,6,2,4619.0,4529.0,4804.0,4539.333333333333,-149.0,0.6758389261744966,2922.3333333333335,149.65666666666667,470.6666666666667,19.333333333333332,8.833333333333332,19.098387096774193,59.166666666666664,10.416930648769574,770181.0,4684.0,4560.818181818182
78,2020-07-01,4559.0,2926.0,3059.0,27.0,64.18,3.26,5.64,479.0,147.06,6.39,16.44516129032258,6.554838709677419,91.8,False,False,False,True,False,False,7,3,4470.0,4619.0,4529.0,4549.333333333333,89.0,0.6418074139065585,2971.0,148.35333333333332,474.0,24.0,9.890322580645162,17.6678853046595,88.86666666666667,10.554626439018177,418516.2,4835.0,4692.181818181818
79,2020-08-01,4494.0,3263.0,2989.0,21.0,72.61,3.44,4.22,498.0,144.97,6.0,16.164516129032258,6.219354838709678,24.2,False,False,True,False,False,False,8,3,4559.0,4470.0,4619.0,4507.666666666667,-65.0,0.7260792167334224,3070.0,147.01,470.0,24.666666666666668,9.94516129032258,16.00767025089606,96.10000000000001,11.736719209842514,108754.8,4836.0,4682.545454545455
80,2020-09-01,4363.0,3135.0,3290.0,17.0,71.85,3.38,3.46,491.0,145.43,6.7,18.023333333333333,7.953333333333333,2.2,False,False,False,False,True,False,9,3,4494.0,4559.0,4470.0,4472.0,-131.0,0.718542287416915,3108.0,145.82,489.3333333333333,21.666666666666668,10.07,16.877670250896056,39.4,12.950527160210864,9598.6,4680.0,4547.545454545455
81,2020-10-01,4249.0,3049.0,2992.0,27.0,71.76,3.42,5.76,469.0,137.06,6.38,18.76774193548387,8.706451612903225,1.1,False,False,False,False,True,False,10,4,4363.0,4494.0,4559.0,4368.666666666667,-114.0,0.7175806072016945,3149.0,142.48666666666665,486.0,21.666666666666668,10.061290322580644,17.651863799283152,9.166666666666666,13.46736765386922,4673.900000000001,4805.0,4674.636363636364
82,2020-11-01,4225.0,3212.0,3077.0,11.0,76.02,2.98,2.62,420.0,140.83,7.33,20.016666666666666,11.073333333333332,0.6000000000000001,False,False,False,False,False,True,11,4,4249.0,4363.0,4494.0,4279.0,-24.0,0.7602366863905325,3132.0,141.10666666666668,460.0,18.333333333333332,8.943333333333333,18.93591397849462,1.3,15.217404339250493,2535.0000000000005,4668.0,4537.727272727273
83,2020-12-01,4619.0,3584.0,3871.0,25.0,77.59,3.56,4.71,531.0,149.0,7.29,21.77741935483871,12.3,0.0,False,False,False,False,False,True,12,4,4225.0,4249.0,4363.0,4364.333333333333,394.0,0.7759255250054125,3281.6666666666665,142.29666666666665,473.3333333333333,21.0,9.477419354838709,20.18727598566308,0.5666666666666668,16.897655546166256,0.0,4819.0,4715.727272727273
84,2021-01-01,4619.0,3300.0,3243.0,13.0,71.44,3.31,2.64,493.0,149.0,6.58,22.187096774193545,13.480645161290322,18.2,False,False,False,False,False,True,1,1,4619.0,4225.0,4249.0,4487.666666666667,0.0,0.7144403550552068,3365.3333333333335,146.27666666666667,481.3333333333333,16.333333333333332,8.706451612903223,21.32706093189964,6.266666666666667,15.851357296999069,84065.8,4812.0,4732.916666666667
85,2021-02-01,4172.0,2991.0,3042.0,15.0,71.69,3.36,2.99,501.0,149.0,6.07,21.35,13.885714285714286,0.0,False,False,False,False,False,True,2,1,4619.0,4619.0,4225.0,4470.0,-447.0,0.7169223394055608,3291.6666666666665,149.0,508.3333333333333,17.666666666666668,7.464285714285715,21.771505376344084,6.066666666666666,15.306291946308725,0.0,4515.0,4308.166666666667
86,2021-03-01,4621.0,3468.0,3399.0,24.0,75.05,3.48,4.62,519.0,149.06,6.55,21.02258064516129,12.896774193548389,0.9000000000000001,False,False,False,False,False,True,3,1,4172.0,4619.0,4619.0,4470.666666666667,449.0,0.7504869075957585,3253.0,149.01999999999998,504.3333333333333,17.333333333333332,8.125806451612902,21.51989247311828,6.366666666666666,15.777171538069544,4158.900000000001,4804.0,4739.636363636364
87,2021-04-01,4468.0,3125.0,3270.0,28.0,69.94,3.06,6.15,455.0,148.93,7.19,19.35333333333333,11.22,9.2,False,False,False,False,False,True,4,2,4621.0,4172.0,4619.0,4420.333333333333,-153.0,0.6994180841539839,3194.6666666666665,148.99666666666667,491.6666666666667,22.333333333333332,8.133333333333331,20.575304659498208,3.3666666666666667,13.536071321993434,41105.6,4529.0,4578.545454545455
88,2021-05-01,4619.0,3259.0,3197.0,27.0,70.56,2.89,6.26,431.0,149.0,7.42,20.029032258064515,8.683870967741935,7.199999999999999,False,False,False,True,False,False,5,2,4468.0,4621.0,4172.0,4569.333333333333,151.0,0.705563974886339,3284.0,148.99666666666667,468.3333333333333,26.333333333333332,11.34516129032258,20.134982078853046,5.766666666666666,14.131763613126706,33256.799999999996,4619.0,4715.909090909091
89,2021-06-01,4437.0,3350.0,3222.0,23.0,75.5,3.07,5.07,454.0,147.9,7.1,17.633333333333333,7.643333333333333,34.300000000000004,False,False,False,True,False,False,6,2,4619.0,4468.0,4621.0,4508.0,-182.0,0.7550146495379761,3244.6666666666665,148.61,446.6666666666667,26.0,9.99,19.005232974910395,16.900000000000002,13.31342498685298,152189.1,4470.0,4560.818181818182
90,2021-07-01,4616.0,3849.0,3555.0,17.0,83.38,3.45,3.31,514.0,148.9,6.92,16.148387096774194,5.16774193548387,11.1,False,False,False,True,False,False,7,3,4437.0,4619.0,4468.0,4557.333333333333,179.0,0.833838821490468,3486.0,148.6,466.3333333333333,22.333333333333332,10.980645161290322,17.936917562724016,17.533333333333335,13.465152065746073,51237.6,4559.0,4692.181818181818
91,2021-08-01,4619.0,3492.0,3515.0,23.0,75.6,3.28,4.7,489.0,149.0,7.19,15.429032258064517,6.9,27.8,False,False,False,False,True,False,8,3,4616.0,4437.0,4619.0,4557.333333333333,3.0,0.7560077938947825,3563.6666666666665,148.6,485.6666666666667,21.0,8.529032258064516,16.403584229390678,24.400000000000002,11.664468639350789,128408.2,4494.0,4682.545454545455
92,2021-09-01,4470.0,3448.0,3764.0,19.0,77.14,3.74,3.41,558.0,149.0,6.75,17.853333333333335,7.543333333333334,32.9,False,False,False,False,True,False,9,3,4619.0,4616.0,4437.0,4568.333333333333,-149.0,0.7713646532438478,3596.3333333333335,148.96666666666667,520.3333333333334,19.666666666666668,10.310000000000002,16.476917562724015,23.933333333333334,13.771430275913499,147063.0,4363.0,4547.545454545455
93,2021-10-01,4619.0,3500.0,3188.0,8.0,75.77,3.74,1.44,557.0,149.0,5.72,20.20967741935484,9.241935483870968,3.3,False,False,False,False,False,True,10,4,4470.0,4619.0,4616.0,4569.333333333333,149.0,0.757739770513098,3480.0,149.0,534.6666666666666,16.666666666666668,10.967741935483872,17.830681003584232,21.333333333333332,15.313676329885675,15242.699999999999,4249.0,4674.636363636364
94,2021-11-01,4470.0,3343.0,3706.0,22.0,74.79,3.19,4.63,475.0,149.0,7.8,20.33,11.16,0.0,False,False,False,False,False,True,11,4,4619.0,4470.0,4619.0,4519.666666666667,-149.0,0.7478747203579418,3430.3333333333335,149.0,530.0,16.333333333333332,9.169999999999998,19.464336917562722,12.066666666666665,15.204293064876955,0.0,4225.0,4537.727272727273
95,2021-12-01,4620.0,3435.0,3275.0,14.0,74.35,3.33,2.82,496.0,149.03,6.6,21.106451612903225,12.709677419354838,1.1,False,False,False,False,False,True,12,4,4470.0,4619.0,4470.0,4569.666666666667,150.0,0.7435064935064936,3426.0,149.01000000000002,509.3333333333333,14.666666666666666,8.396774193548387,20.548709677419353,1.4666666666666668,15.692783829074152,5082.0,4619.0,4715.727272727273
96,2022-01-01,4526.0,3307.0,3383.0,13.0,73.07,3.16,2.82,461.0,146.0,7.34,22.825806451612905,13.938709677419356,0.3,False,False,False,False,False,True,1,1,4620.0,4470.0,4619.0,4538.666666666667,-94.0,0.7306672558550596,3361.6666666666665,148.01,477.3333333333333,16.333333333333332,8.88709677419355,21.420752688172044,0.46666666666666673,16.678069362678716,1357.8,4619.0,4732.916666666667
97,2022-02-01,4088.0,2870.0,3009.0,13.0,70.21,2.97,3.0,434.0,146.0,6.93,22.678571428571427,13.696428571428571,2.4,False,False,False,False,False,True,2,1,4526.0,4620.0,4470.0,4411.333333333333,-438.0,0.702054794520548,3204.0,147.01,463.6666666666667,13.333333333333334,8.982142857142856,22.203609831029187,1.2666666666666666,15.921599804305284,9811.199999999999,4172.0,4308.166666666667
98,2022-03-01,4459.0,3350.0,3311.0,14.0,75.13,3.76,2.59,541.0,143.84,6.12,23.0,11.63225806451613,0.7,False,False,False,False,False,True,3,1,4088.0,4526.0,4620.0,4357.666666666667,371.0,0.7512895267997309,3175.6666666666665,145.28,478.6666666666667,13.333333333333334,11.36774193548387,22.834792626728113,1.1333333333333335,17.279659116393812,3121.2999999999997,4621.0,4739.636363636364
99,2022-04-01,4328.0,3487.0,3115.0,15.0,80.57,3.66,2.84,528.0,144.27,5.9,19.173333333333336,9.716666666666669,45.2,False,False,False,False,False,True,4,2,4459.0,4088.0,4526.0,4291.666666666667,-131.0,0.8056839186691312,3235.6666666666665,144.70333333333335,501.0,14.0,9.456666666666667,21.617301587301586,16.1,15.447646333949479,195625.6,4468.0,4578.545454545455
100,2022-05-01,4457.0,3640.0,3802.0,17.0,81.67,3.84,3.08,552.0,143.77,6.89,17.067741935483873,8.083870967741936,0.7000000000000001,False,False,False,True,False,False,5,2,4328.0,4459.0,4088.0,4414.666666666667,129.0,0.816692842719318,3492.3333333333335,143.96,540.3333333333334,15.333333333333334,8.983870967741938,19.747025089605735,15.533333333333337,13.939102680090038,3119.9,4619.0,4715.909090909091
101,2022-06-01,4291.0,3567.0,3507.0,9.0,83.13,3.51,1.79,502.0,143.03,6.99,15.563333333333333,6.986666666666666,88.5,True,False,False,False,False,False,6,2,4457.0,4328.0,4459.0,4358.666666666667,-166.0,0.8312747611279422,3564.6666666666665,143.69,527.3333333333334,13.666666666666666,8.576666666666666,17.26813620071685,44.800000000000004,12.937406199021206,379753.5,4437.0,4560.818181818182
102,2022-07-01,4420.0,3675.0,3751.0,11.0,83.14,3.42,2.26,487.0,142.58,7.7,14.593548387096773,5.858064516129032,161.9,False,False,False,True,False,False,7,3,4291.0,4457.0,4328.0,4389.333333333333,129.0,0.831447963800905,3627.3333333333335,143.12666666666667,513.6666666666666,12.333333333333334,8.735483870967741,15.741541218637993,83.7,12.133776091081593,715598.0,4616.0,4692.181818181818
103,2022-08-01,4427.0,3529.0,3533.0,15.0,79.72,3.48,3.02,497.0,142.81,7.11,15.758064516129032,7.170967741935484,63.9,False,False,True,False,False,False,8,3,4420.0,4291.0,4457.0,4379.333333333333,7.0,0.7971538287779535,3590.3333333333335,142.8066666666667,495.3333333333333,11.666666666666666,8.587096774193547,15.304982078853046,104.76666666666667,12.561601463162267,282885.3,4619.0,4682.545454545455
104,2022-09-01,4317.0,3379.0,3435.0,14.0,78.27,3.72,2.62,535.0,143.9,6.42,16.433333333333334,7.953333333333333,8.4,False,False,False,False,True,False,9,3,4427.0,4420.0,4291.0,4388.0,-110.0,0.782719481121149,3527.6666666666665,143.09666666666666,506.3333333333333,13.333333333333334,8.48,15.594982078853045,78.06666666666668,12.862690139757548,36262.8,4470.0,4547.545454545455
105,2022-10-01,4450.0,3746.0,3467.0,7.0,84.18,3.75,1.3,539.0,143.55,6.43,19.72258064516129,9.248387096774191,0.7,False,False,False,False,True,False,10,4,4317.0,4427.0,4420.0,4398.0,133.0,0.8417977528089887,3551.3333333333335,143.42000000000002,523.6666666666666,12.0,10.474193548387099,17.304659498207883,24.333333333333325,16.60242406669083,3115.0,4619.0,4674.636363636364
106,2022-11-01,4380.0,3489.0,3693.0,8.0,79.66,3.7,1.48,540.0,146.0,6.84,20.48333333333333,11.443333333333332,2.6,False,False,False,False,False,True,11,4,4450.0,4317.0,4427.0,4382.333333333333,-70.0,0.7965753424657535,3538.0,144.48333333333335,538.0,9.666666666666666,9.04,18.87974910394265,3.89999999999999,16.31651826484018,11388.0,4470.0,4537.727272727273
107,2022-12-01,4525.0,3507.0,3394.0,14.0,77.5,3.67,2.62,535.0,145.97,6.34,23.496774193548383,13.48709677419355,7.4,False,False,False,False,False,True,12,4,4380.0,4450.0,4317.0,4451.666666666667,145.0,0.7750276243093923,3580.6666666666665,145.17333333333332,538.0,9.666666666666666,10.009677419354833,21.234229390681,3.566666666666657,18.210649082160042,33485.0,4620.0,4715.727272727273
108,2023-01-01,4526.0,3712.0,3587.0,13.0,82.02,3.51,2.54,512.0,146.0,7.01,22.693548387096776,13.625806451612902,0.8999999999999999,False,False,False,False,False,True,1,1,4525.0,4380.0,4450.0,4477.0,1.0,0.8201502430402121,3569.3333333333335,145.99,529.0,11.666666666666666,9.067741935483873,22.22455197132616,3.633333333333324,18.612119225122235,4073.3999999999996,4526.0,4732.916666666667
109,2023-02-01,4088.0,3327.0,3244.0,8.0,81.38,3.53,1.55,516.0,146.0,6.29,23.332142857142856,13.778571428571428,0.1,False,False,False,False,False,True,2,1,4526.0,4525.0,4380.0,4379.666666666667,-438.0,0.8138454011741683,3515.3333333333335,145.99,521.0,11.666666666666666,9.553571428571427,23.174155145929337,2.7999999999999905,18.98875716382443,408.8,4088.0,4308.166666666667
110,2023-03-01,4537.0,3834.0,3903.0,10.0,84.51,4.35,1.57,636.0,146.35,6.14,23.364516129032257,13.63225806451613,0.3,False,False,False,False,False,True,3,1,4088.0,4526.0,4525.0,4383.666666666667,449.0,0.8450517963411946,3624.3333333333335,146.11666666666665,554.6666666666666,10.333333333333334,9.732258064516127,23.130069124423965,0.4333333333333238,19.744226325481524,1361.1,4459.0,4739.636363636364
111,2023-04-01,4354.0,3729.0,4361.0,9.0,85.65,3.95,1.57,573.0,145.13,7.61,20.896666666666665,11.686666666666667,12.4,False,False,False,False,False,True,4,2,4537.0,4088.0,4526.0,4326.333333333333,-183.0,0.8564538355535141,3630.0,145.82666666666668,575.0,9.0,9.209999999999997,22.531108550947256,4.266666666666658,17.89703031694993,53989.6,4328.0,4578.545454545455
112,2023-05-01,4527.0,4016.0,3855.0,18.0,88.71,4.2,2.94,613.0,146.03,6.29,19.32258064516129,9.412903225806453,43.2,False,False,True,False,False,False,5,2,4354.0,4537.0,4088.0,4472.666666666667,173.0,0.8871217141594875,3859.6666666666665,145.83666666666667,607.3333333333334,12.333333333333334,9.909677419354836,21.19458781362007,18.633333333333326,17.141480863920417,195566.40000000002,4457.0,4715.909090909091
113,2023-06-01,4372.0,3995.0,4314.0,13.0,91.38,4.01,2.22,585.0,145.73,7.37,18.003333333333334,8.770000000000001,72.8,False,False,False,True,False,False,6,2,4527.0,4354.0,4537.0,4417.666666666667,-155.0,0.9137694419030192,3913.3333333333335,145.63,590.3333333333334,13.333333333333334,9.233333333333333,19.40752688172043,42.79999999999999,16.450895852394023,318281.6,4291.0,4560.818181818182
114,2023-07-01,4526.0,3774.0,3846.0,11.0,83.38,3.88,1.94,567.0,146.0,6.78,17.203225806451613,6.812903225806451,68.6,False,False,False,True,False,False,7,3,4372.0,4527.0,4354.0,4475.0,154.0,0.8338488731771984,3928.3333333333335,145.92,588.3333333333334,14.0,10.390322580645162,18.176379928315413,61.533333333333324,14.344890453722577,310483.6,4420.0,4692.181818181818
115,2023-08-01,4526.0,3802.0,3873.0,8.0,84.0,3.93,1.39,574.0,146.0,6.75,18.33225806451613,8.27741935483871,125.9,False,False,True,False,False,False,8,3,4526.0,4372.0,4527.0,4474.666666666667,0.0,0.8400353513035793,3857.0,145.91,575.3333333333334,10.666666666666666,10.05483870967742,17.84627240143369,89.09999999999998,15.399744843413682,569823.4,4427.0,4682.545454545455
116,2023-09-01,4385.0,3688.0,3643.0,18.0,84.1,3.8,3.24,555.0,146.17,6.56,18.11,7.933333333333334,41.9,False,False,False,False,True,False,9,3,4526.0,4526.0,4372.0,4479.0,-141.0,0.8410490307867731,3754.6666666666665,146.05666666666664,565.3333333333334,12.333333333333334,10.176666666666666,17.881827956989245,78.8,15.23139794754846,183731.5,4317.0,4547.545454545455
117,2023-10-01,4476.0,3753.0,3693.0,9.0,83.85,3.8,1.64,549.0,144.39,6.73,19.280645161290323,8.425806451612903,9.1,False,False,False,False,False,True,10,4,4385.0,4526.0,4526.0,4462.333333333333,91.0,0.8384718498659517,3747.6666666666665,145.51999999999998,559.3333333333334,11.666666666666666,10.85483870967742,18.574301075268817,58.96666666666666,16.166278214996108,40731.6,4450.0,4674.636363636364
118,2023-11-01,4301.0,3700.0,3606.0,16.0,86.03,4.28,2.61,613.0,143.37,5.88,20.97,9.77,18.1,False,False,False,False,False,True,11,4,4476.0,4385.0,4526.0,4387.333333333333,-175.0,0.8602650546384562,3713.6666666666665,144.64333333333332,572.3333333333334,14.333333333333334,11.2,19.453548387096774,23.03333333333332,18.039758195768425,77848.1,4380.0,4537.727272727273
119,2023-12-01,4526.0,3671.0,3717.0,11.0,81.11,3.83,1.97,559.0,146.0,6.65,22.825806451612905,11.825806451612904,0.8999999999999999,False,False,False,False,False,True,12,4,4301.0,4476.0,4385.0,4434.333333333333,225.0,0.8110914714980115,3708.0,144.58666666666667,573.6666666666666,12.0,11.000000000000002,21.025483870967744,9.366666666666658,18.513816942967516,4073.3999999999996,4525.0,4715.727272727273
120,2024-01-01,4515.0,3784.0,3650.0,24.0,83.81,3.86,4.27,562.0,145.65,6.49,24.016129032258064,13.296774193548387,0.7,False,False,False,False,False,True,1,1,4526.0,4301.0,4476.0,4447.333333333333,-11.0,0.8380952380952381,3718.3333333333335,145.0066666666667,578.0,17.0,10.719354838709677,22.603978494623657,6.566666666666658,20.12780337941628,3160.5,4526.0,4732.916666666667
121,2024-02-01,4208.0,3556.0,3718.0,14.0,84.51,3.96,2.43,575.0,145.1,6.47,25.592857142857145,14.382142857142856,2.0,False,False,False,False,False,True,2,1,4515.0,4526.0,4301.0,4416.333333333333,-307.0,0.8450570342205324,3670.3333333333335,145.58333333333334,565.3333333333334,16.333333333333332,11.210714285714289,24.144930875576037,1.1999999999999904,21.627423954372627,8416.0,4088.0,4308.166666666667
122,2024-03-01,4526.0,3874.0,4035.0,12.0,85.59,4.38,1.88,640.0,146.0,6.3,24.95483870967742,12.27741935483871,0.0,False,False,False,False,False,True,3,1,4208.0,4515.0,4526.0,4416.333333333333,318.0,0.8559434379142731,3738.0,145.58333333333334,592.3333333333334,16.666666666666668,12.677419354838712,24.85460829493088,0.8999999999999906,21.359930437757473,0.0,4537.0,4739.636363636364
123,2024-04-01,4380.0,3570.0,3611.0,16.0,81.51,3.55,3.09,518.0,146.0,6.97,22.2,10.16,7.800000000000001,False,False,False,False,True,False,4,2,4526.0,4208.0,4515.0,4371.333333333333,-146.0,0.815068493150685,3666.6666666666665,145.70000000000002,577.6666666666666,14.0,12.04,24.249231950844855,3.2666666666666573,18.094520547945205,34164.0,4354.0,4578.545454545455
124,2024-05-01,4522.0,3636.0,3514.0,6.0,80.41,3.7,1.11,540.0,145.87,6.51,16.400000000000002,5.358064516129032,66.60000000000001,False,False,False,True,False,False,5,2,4380.0,4526.0,4208.0,4476.0,142.0,0.8040689960194605,3693.3333333333335,145.95666666666668,566.0,11.333333333333334,11.04193548387097,21.184946236559142,24.799999999999994,13.186731534719154,301165.2,4527.0,4715.909090909091
125,2024-06-01,4381.0,3659.0,3844.0,21.0,83.52,3.75,3.84,547.0,146.03,7.03,16.366666666666667,7.88,315.6,False,False,False,True,False,False,6,2,4522.0,4380.0,4526.0,4427.666666666667,-141.0,0.8351974435060489,3621.6666666666665,145.96666666666667,535.0,14.333333333333334,8.486666666666668,18.322222222222223,130.0,13.669398158715667,1382643.6,4372.0,4560.818181818182
126,2024-07-01,4526.0,3795.0,3580.0,9.0,83.85,3.87,1.59,565.0,146.0,6.34,15.961290322580645,4.196774193548387,0.6,True,False,False,False,False,False,7,3,4381.0,4522.0,4380.0,4476.333333333333,145.0,0.8384887317719841,3696.6666666666665,145.96666666666667,550.6666666666666,12.0,11.764516129032259,16.242652329749102,127.60000000000001,13.383362080025089,2715.6,4526.0,4692.181818181818
127,2024-08-01,4526.0,3798.0,3848.0,11.0,83.92,4.19,1.8,612.0,146.0,6.29,16.229032258064517,5.438709677419355,138.6,False,False,True,False,False,False,8,3,4526.0,4381.0,4522.0,4477.666666666667,0.0,0.8391515687140964,3750.6666666666665,146.01,574.6666666666666,13.666666666666666,10.790322580645164,16.185663082437276,151.6,13.618617878066512,627303.6,4526.0,4682.545454545455
128,2024-09-01,4381.0,3687.0,3307.0,14.0,84.16,3.63,2.64,530.0,146.03,6.24,18.67,6.846666666666667,9.6,False,False,False,False,True,False,9,3,4526.0,4526.0,4381.0,4477.666666666667,-145.0,0.8415886783839306,3760.0,146.01,569.0,11.333333333333334,11.823333333333334,16.953440860215053,49.599999999999994,15.712460625427985,42057.6,4385.0,4547.545454545455
129,2024-10-01,4526.0,3633.0,3946.0,6.0,80.27,4.03,1.02,589.0,146.0,6.7,19.64516129032258,9.629032258064516,15.0,False,False,False,False,False,True,10,4,4381.0,4526.0,4526.0,4477.666666666667,145.0,0.8026955368979231,3706.0,146.01,577.0,10.333333333333334,10.016129032258064,18.181397849462368,54.4,15.76908328938178,67890.0,4476.0,4674.636363636364
130,2024-11-01,4380.0,3474.0,3480.0,15.0,79.32,3.38,3.04,493.0,146.0,7.06,23.96333333333333,10.923333333333334,0.5,False,False,False,False,True,False,11,4,4526.0,4381.0,4526.0,4429.0,-146.0,0.7931506849315069,3598.0,146.01,537.3333333333334,11.666666666666666,13.039999999999997,20.759498207885304,8.366666666666667,19.00653424657534,2190.0,4301.0,4537.727272727273
131,2024-12-01,4497.0,3475.0,3472.0,14.0,77.27,3.65,2.64,530.0,145.06,6.55,22.92258064516129,12.480645161290322,0.0,False,False,False,False,False,True,12,4,4380.0,4526.0,4381.0,4467.666666666667,117.0,0.7727373804758728,3527.3333333333335,145.6866666666667,537.3333333333334,11.666666666666666,10.441935483870967,22.177025089605735,5.166666666666667,17.713134921488876,0.0,4526.0,4715.727272727273
132,2025-01-01,4635.0,3609.0,3497.0,10.0,77.86,3.69,1.81,551.0,149.52,6.35,24.574193548387097,14.116129032258064,0.2,False,False,False,False,False,True,1,1,4497.0,4380.0,4526.0,4504.0,138.0,0.7786407766990291,3519.3333333333335,146.86,524.6666666666666,13.0,10.458064516129033,23.820035842293905,0.2333333333333333,19.134469151268398,927.0,4515.0,4732.916666666667
133,2025-02-01,4202.0,3250.0,3550.0,10.0,77.34,3.43,1.94,515.0,150.07,6.89,23.48928571428572,13.146428571428572,0.1,False,True,False,False,False,False,2,1,4635.0,4497.0,4380.0,4444.666666666667,-433.0,0.7734412184673964,3444.6666666666665,148.21666666666667,532.0,11.333333333333334,10.342857142857149,23.662019969278035,0.10000000000000002,18.167581763785957,420.20000000000005,4208.0,4308.166666666667
