,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_NW,Viento_S,Viento_SE,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
48,2018-01-01,589.0,388.0,268.0,3.0,65.87,2.95,5.36,56.0,19.0,4.79,17.467741935483872,10.109677419354838,0.1,True,False,False,False,False,1,1,589.0,570.0,589.0,582.6666666666666,0.0,0.6587436332767402,405.6666666666667,19.0,66.0,2.6666666666666665,7.3580645161290334,16.26100358422939,0.1333333333333286,11.506763787721125,58.900000000000006,806.0,661.3333333333334
49,2018-02-01,532.0,337.0,380.0,3.0,63.35,4.0,3.95,76.0,19.0,5.0,17.725,10.303571428571429,0.1,True,False,False,False,False,2,1,589.0,589.0,570.0,570.0,-57.0,0.6334586466165414,380.6666666666667,19.0,71.33333333333333,3.0,7.421428571428573,17.078225806451613,0.06666666666666193,11.228054511278197,53.2,728.0,618.5833333333334
50,2018-03-01,589.0,368.0,368.0,4.0,62.48,3.0,7.02,57.0,19.0,6.46,16.64516129032258,8.780645161290321,0.0,True,False,False,False,False,3,1,532.0,589.0,589.0,570.0,57.0,0.6247877758913413,364.3333333333333,19.0,63.0,3.3333333333333335,7.864516129032259,17.279301075268815,0.06666666666666193,10.399693301933294,0.0,806.0,667.9090909090909
51,2018-04-01,570.0,325.0,243.0,3.0,57.02,3.0,5.26,57.0,19.0,4.26,14.356666666666666,7.196666666666667,1.0,True,False,False,False,False,4,2,589.0,532.0,589.0,563.6666666666666,-19.0,0.5701754385964912,343.3333333333333,19.0,63.333333333333336,3.3333333333333335,7.159999999999998,16.24227598566308,0.366666666666662,8.185818713450292,570.0,780.0,648.6363636363636
52,2018-05-01,589.0,323.0,234.0,3.0,54.84,2.68,5.88,51.0,19.0,4.59,13.103225806451611,5.267741935483872,5.6,False,False,False,False,True,5,2,570.0,589.0,532.0,582.6666666666666,19.0,0.5483870967741935,338.6666666666667,19.0,55.0,3.3333333333333335,7.83548387096774,14.701684587813617,2.1999999999999953,7.185639958376689,3298.3999999999996,806.0,667.9090909090909
53,2018-06-01,570.0,369.0,253.0,3.0,64.74,3.42,4.62,65.0,19.0,3.89,10.223333333333333,3.2333333333333334,36.4,False,False,False,False,True,6,2,589.0,570.0,589.0,576.3333333333334,-19.0,0.6473684210526316,339.0,19.0,57.666666666666664,3.0,6.989999999999999,12.5610752688172,14.333333333333329,6.618263157894736,20748.0,806.0,655.7272727272727
54,2018-07-01,589.0,451.0,372.0,8.0,76.57,4.16,10.13,79.0,19.0,4.71,9.932258064516128,2.5387096774193547,11.1,False,False,False,True,False,7,3,570.0,589.0,570.0,582.6666666666666,19.0,0.765704584040747,381.0,19.0,65.0,4.666666666666667,7.393548387096773,11.086272401433689,17.699999999999996,7.605175529875678,6537.9,589.0,664.9090909090909
55,2018-08-01,589.0,356.0,263.0,1.0,60.44,4.05,1.3,77.0,19.0,3.42,11.158064516129032,2.677419354838709,0.0,False,False,False,False,True,8,3,589.0,570.0,589.0,582.6666666666666,0.0,0.6044142614601019,392.0,19.0,73.66666666666667,4.0,8.480645161290322,10.437885304659497,15.833333333333329,6.744093323840299,0.0,589.0,648.1818181818181
56,2018-09-01,570.0,350.0,325.0,3.0,61.4,3.21,4.92,61.0,19.0,5.33,13.076666666666666,5.0233333333333325,0.2,False,False,False,False,True,9,3,589.0,589.0,570.0,582.6666666666666,-19.0,0.6140350877192983,385.6666666666667,19.0,72.33333333333333,4.0,8.053333333333335,11.388996415770608,3.7666666666666617,8.02953216374269,114.0,570.0,635.9090909090909
57,2018-10-01,589.0,351.0,281.0,2.0,59.59,4.26,2.47,81.0,19.0,3.47,14.332258064516129,5.583870967741936,7.4,False,False,False,False,True,10,4,570.0,589.0,589.0,582.6666666666666,19.0,0.5959252971137521,352.3333333333333,19.0,73.0,2.0,8.748387096774193,12.855663082437275,2.5333333333333288,8.540955145407743,4358.6,589.0,645.0
58,2018-11-01,570.0,362.0,502.0,1.0,63.51,3.68,1.43,70.0,19.0,7.17,16.06,7.753333333333333,0.0,True,False,False,False,False,11,4,589.0,570.0,589.0,576.3333333333334,-19.0,0.6350877192982456,354.3333333333333,19.0,70.66666666666667,2.0,8.306666666666665,14.489641577060931,2.5333333333333288,10.199508771929823,0.0,570.0,632.4545454545455
59,2018-12-01,589.0,287.0,243.0,4.0,48.73,3.37,6.25,64.0,19.0,3.8,17.061290322580643,8.606451612903227,0.2,False,False,False,False,True,12,4,570.0,589.0,570.0,582.6666666666666,19.0,0.4872665534804754,333.3333333333333,19.0,71.66666666666667,2.3333333333333335,8.454838709677416,15.817849462365588,2.5333333333333288,8.313396133413658,117.80000000000001,589.0,648.1818181818181
60,2019-01-01,589.0,324.0,266.0,1.0,55.01,3.89,1.35,74.0,19.0,3.59,17.503225806451614,9.458064516129031,1.1,True,False,False,False,False,1,1,589.0,570.0,589.0,582.6666666666666,0.0,0.5500848896434635,324.3333333333333,19.0,69.33333333333333,2.0,8.045161290322582,16.87483870967742,0.43333333333332863,9.628260036146557,647.9000000000001,589.0,661.3333333333334
61,2019-02-01,532.0,313.0,249.0,4.0,58.83,3.53,5.97,67.0,19.0,3.72,18.25,10.24642857142857,0.5,True,False,False,False,False,2,1,589.0,589.0,570.0,570.0,-57.0,0.5883458646616542,308.0,19.0,68.33333333333333,3.0,8.00357142857143,17.60483870967742,0.5999999999999953,10.737312030075188,266.0,532.0,618.5833333333334
62,2019-03-01,589.0,341.0,254.0,4.0,57.89,2.95,7.14,56.0,19.0,4.54,15.919354838709678,8.196774193548388,0.3,True,False,False,False,False,3,1,532.0,589.0,589.0,570.0,57.0,0.5789473684210527,326.0,19.0,65.66666666666667,3.0,7.72258064516129,17.224193548387095,0.6333333333333286,9.21646859083192,176.7,589.0,667.9090909090909
63,2019-04-01,570.0,389.0,286.0,4.0,68.25,3.84,5.48,73.0,19.0,3.92,13.923333333333334,6.473333333333333,10.6,True,False,False,False,False,4,2,589.0,532.0,589.0,563.6666666666666,-19.0,0.6824561403508772,347.6666666666667,19.0,65.33333333333333,4.0,7.450000000000001,16.03089605734767,3.7999999999999954,9.50206432748538,6042.0,570.0,648.6363636363636
64,2019-05-01,589.0,417.0,361.0,8.0,70.8,4.47,9.41,85.0,19.0,4.25,12.025806451612905,4.693548387096774,9.9,False,False,False,False,True,5,2,570.0,589.0,532.0,582.6666666666666,19.0,0.7079796264855688,382.3333333333333,19.0,71.33333333333333,5.333333333333333,7.332258064516131,13.956164874551972,6.933333333333329,8.514025959800648,5831.1,589.0,667.9090909090909
65,2019-06-01,571.0,427.0,451.0,4.0,74.78,4.31,4.88,82.0,19.03,5.5,11.43,2.603333333333333,9.4,False,False,False,True,False,6,2,589.0,570.0,589.0,576.6666666666666,-18.0,0.7478108581436077,411.0,19.01,80.0,5.333333333333333,8.826666666666666,12.459713261648744,9.966666666666661,8.547478108581435,5367.400000000001,570.0,655.7272727272727
66,2019-07-01,773.0,475.0,2391.0,8.0,61.45,3.41,9.41,85.0,24.94,28.13,11.01290322580645,2.1903225806451614,0.4,False,False,False,True,False,7,3,571.0,589.0,570.0,644.3333333333334,202.0,0.6144890038809832,439.6666666666667,20.99,84.0,6.666666666666667,8.822580645161288,11.489569892473119,6.566666666666662,6.767307933063472,309.20000000000005,589.0,664.9090909090909
67,2019-08-01,589.0,368.0,375.0,2.0,62.48,4.21,2.5,80.0,19.0,4.69,13.880645161290325,3.7161290322580647,0.1,False,False,False,True,False,8,3,773.0,571.0,589.0,644.3333333333334,-184.0,0.6247877758913413,423.3333333333333,20.99,82.33333333333333,4.666666666666667,10.16451612903226,12.107849462365591,3.2999999999999954,8.67245741825949,58.900000000000006,589.0,648.1818181818181
68,2019-09-01,589.0,504.0,293.0,4.0,85.57,3.46,5.88,68.0,19.63,4.31,11.566666666666666,3.296666666666667,2.9,True,False,False,False,False,9,3,589.0,773.0,571.0,650.3333333333334,0.0,0.8556876061120543,449.0,21.189999999999998,77.66666666666667,4.666666666666667,8.27,12.153405017921145,1.1333333333333286,9.897453310696095,1708.1,570.0,635.9090909090909
69,2019-10-01,589.0,392.0,390.0,2.0,66.55,3.68,2.86,70.0,19.0,5.57,14.209677419354838,5.248387096774193,1.3,False,False,False,False,True,10,4,589.0,589.0,773.0,589.0,0.0,0.66553480475382,421.3333333333333,19.209999999999997,72.66666666666667,2.6666666666666665,8.961290322580645,13.21899641577061,1.4333333333333285,9.457034886905086,765.7,589.0,645.0
70,2019-11-01,589.0,348.0,323.0,1.0,59.08,3.57,1.43,70.0,19.63,4.61,16.046666666666667,7.533333333333333,0.5,True,False,False,False,False,11,4,589.0,589.0,589.0,589.0,0.0,0.5908319185059423,414.6666666666667,19.419999999999998,69.33333333333333,2.3333333333333335,8.513333333333334,13.94100358422939,1.5666666666666618,9.480882852292021,294.5,570.0,632.4545454545455
71,2019-12-01,589.0,377.0,338.0,5.0,64.01,3.74,7.04,71.0,19.0,4.76,16.70967741935484,8.167741935483871,0.0,True,False,False,False,False,12,4,589.0,589.0,589.0,589.0,0.0,0.6400679117147708,372.3333333333333,19.209999999999997,70.33333333333333,2.6666666666666665,8.541935483870969,15.655340501792116,0.5999999999999953,10.695328331233913,0.0,589.0,648.1818181818181
