,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_S,Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
44,2017-09-01,840.0,598.0,647.0,4.0,71.19,2.04,7.02,57.0,28.0,11.35,18.766666666666666,6.043333333333334,22.4,False,True,False,9,3,868.0,868.0,840.0,858.6666666666666,-28.0,0.7119047619047619,616.0,28.0,58.333333333333336,3.6666666666666665,12.723333333333333,16.659856630824375,29.333333333333332,13.360079365079365,18816.0,840.0,848.4545454545455
45,2017-10-01,868.0,597.0,607.0,4.0,68.78,2.14,6.67,60.0,28.0,10.12,21.470967741935485,7.374193548387097,29.4,False,True,False,10,4,840.0,868.0,868.0,858.6666666666666,28.0,0.6877880184331797,615.3333333333334,28.0,58.666666666666664,4.333333333333333,14.096774193548388,18.669534050179212,31.2,14.767474357068531,25519.199999999997,868.0,873.9090909090909
46,2017-11-01,840.0,511.0,354.0,3.0,60.83,2.36,4.55,66.0,28.0,5.36,26.30333333333333,10.78,8.7,False,True,False,11,4,868.0,840.0,868.0,849.3333333333334,-28.0,0.6083333333333333,568.6666666666666,28.0,61.0,3.6666666666666665,15.523333333333332,22.180322580645157,20.166666666666668,16.00119444444444,7307.999999999999,840.0,851.0
47,2017-12-01,840.0,460.0,616.0,4.0,54.76,2.66,5.56,72.0,27.1,8.56,28.01935483870968,13.258064516129032,0.0,False,False,True,12,4,840.0,868.0,840.0,849.3333333333334,0.0,0.5476190476190477,522.6666666666666,27.7,66.0,3.6666666666666665,14.761290322580649,25.264551971326167,12.699999999999998,15.34393241167435,0.0,868.0,871.3636363636364
48,2018-01-01,868.0,498.0,306.0,0.0,57.37,2.43,0.0,68.0,28.0,4.5,28.23225806451613,14.006451612903223,0.1,False,False,True,1,1,840.0,840.0,868.0,849.3333333333334,28.0,0.5737327188940092,489.6666666666667,27.7,68.66666666666667,2.3333333333333335,14.225806451612907,27.518315412186382,2.933333333333333,16.19777017987216,86.80000000000001,868.0,875.75
49,2018-02-01,784.0,387.0,757.0,2.0,49.36,2.21,3.23,62.0,28.0,12.21,28.45357142857143,14.1,0.0,False,False,True,2,1,868.0,840.0,840.0,830.6666666666666,-84.0,0.49362244897959184,448.3333333333333,27.7,67.33333333333333,2.0,14.35357142857143,28.235061443932413,0.03333333333333333,14.045321610787173,0.0,784.0,805.0
50,2018-03-01,868.0,557.0,299.0,4.0,64.17,2.04,7.02,57.0,28.0,5.25,27.496774193548383,11.5,0.0,False,True,False,3,1,784.0,868.0,840.0,840.0,84.0,0.6417050691244239,480.6666666666667,28.0,62.333333333333336,2.0,15.996774193548383,28.060867895545314,0.03333333333333333,17.64481938456964,0.0,868.0,868.0
51,2018-04-01,840.0,514.0,388.0,4.0,61.19,2.11,6.78,59.0,28.0,6.58,25.096666666666668,9.123333333333331,0.0,False,True,False,4,2,868.0,784.0,868.0,830.6666666666666,-28.0,0.611904761904762,486.0,28.0,59.333333333333336,3.3333333333333335,15.973333333333336,27.015670762928824,0.0,15.356769841269843,0.0,840.0,840.2727272727273
52,2018-05-01,868.0,440.0,290.0,2.0,50.69,1.68,4.26,47.0,28.0,6.17,20.62903225806452,7.358064516129032,15.6,False,True,False,5,2,840.0,868.0,784.0,858.6666666666666,28.0,0.5069124423963134,503.6666666666667,28.0,54.333333333333336,3.3333333333333335,13.270967741935488,24.40749103942652,5.2,10.45711312620782,13540.8,868.0,868.0
53,2018-06-01,840.0,514.0,281.0,3.0,61.19,1.64,6.52,46.0,28.0,6.11,15.55,3.2766666666666664,52.9,False,True,False,6,2,868.0,840.0,868.0,849.3333333333334,-28.0,0.611904761904762,489.3333333333333,28.0,50.666666666666664,3.0,12.273333333333333,20.425232974910397,22.833333333333332,9.515119047619049,44436.0,840.0,840.2727272727273
54,2018-07-01,868.0,559.0,619.0,4.0,64.4,2.14,6.67,60.0,28.0,10.32,14.758064516129032,2.496774193548388,104.9,True,False,False,7,3,840.0,868.0,840.0,858.6666666666666,28.0,0.6440092165898618,504.3333333333333,28.0,51.0,3.0,12.261290322580644,16.979032258064517,57.800000000000004,9.504329567414896,91053.20000000001,868.0,868.0
55,2018-08-01,868.0,521.0,850.0,4.0,60.02,2.07,6.9,58.0,28.0,14.66,18.67096774193548,4.141935483870968,19.1,False,True,False,8,3,868.0,840.0,868.0,858.6666666666666,0.0,0.6002304147465438,531.3333333333334,28.0,54.666666666666664,3.6666666666666665,14.529032258064513,16.326344086021503,58.96666666666667,11.206882711461274,16578.800000000003,868.0,876.4545454545455
56,2018-09-01,840.0,470.0,292.0,3.0,55.95,1.36,7.89,38.0,28.0,7.68,21.35,6.906666666666666,49.8,False,True,False,9,3,868.0,868.0,840.0,858.6666666666666,-28.0,0.5595238095238095,516.6666666666666,28.0,52.0,3.6666666666666665,14.443333333333335,18.259677419354837,57.93333333333334,11.945833333333335,41832.0,840.0,848.4545454545455
57,2018-10-01,868.0,542.0,288.0,1.0,62.44,1.39,2.56,39.0,28.0,7.38,22.996774193548383,7.806451612903226,10.6,False,True,False,10,4,840.0,868.0,868.0,858.6666666666666,28.0,0.6244239631336406,511.0,28.0,45.0,2.6666666666666665,15.190322580645157,21.005913978494622,26.5,14.359736881224912,9200.8,868.0,873.9090909090909
58,2018-11-01,840.0,577.0,564.0,3.0,68.69,2.07,5.17,58.0,28.0,9.72,27.816666666666663,11.283333333333331,1.8,False,True,False,11,4,868.0,840.0,868.0,849.3333333333334,-28.0,0.6869047619047619,529.6666666666666,28.0,45.0,2.3333333333333335,16.53333333333333,24.05448028673835,20.73333333333333,19.10740079365079,1512.0,840.0,851.0
